guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
19.220513-162-SH.2,19.220513-162-SH,19.05-600012,19.Default,220513-162-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,240.00,0.00,240.00,1256.0000,15.7000000,0,0,A
19.220420-137-SH.1,19.220420-137-SH,19.05-600001,19.Default,220420-137-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-04-14,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220513-157-SH.2,19.220513-157-SH,19.05-600003,19.Default,220513-157-SH,19.Default.19.05-600003,Fully Billed,2022-10-04,2022-10-04,2023-01-20,NULL,G,720.00,0.00,720.00,308976.0000,1287.4000000,0,0,A
19.220420-133-SH.2,19.220420-133-SH,19.05-600021,19.Default,220420-133-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220513-148-SH.2,19.220513-148-SH,19.05-600021,19.Default,220513-148-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220420-131-SH.1,19.220420-131-SH,19.05-600007,19.Default,220420-131-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,1680.00,0.00,1680.00,1754883.2000,3133.7200000,0,0,A
19.220513-153-SH.2,19.220513-153-SH,19.05-600021,19.Default,220513-153-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220312-120-SH.1,19.220312-120-SH,19.05-600013,19.Default,220312-120-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220513-149-SH.2,19.220513-149-SH,19.05-600021,19.Default,220513-149-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-02-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220513-148-SH.1,19.220513-148-SH,19.05-600013,19.Default,220513-148-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220513-146-SH.1,19.220513-146-SH,19.05-600007,19.Default,220513-146-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1680.00,0.00,1680.00,1754883.2000,3133.7200000,0,0,A
19.220513-145-SH.1,19.220513-145-SH,19.05-600013,19.Default,220513-145-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2022-12-16,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220420-156-SH.6,19.220420-156-SH,19.05-600014,19.Default,220420-156-SH,19.Default.19.05-600014,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,288.00,0.00,288.00,258032.6400,2687.8400000,0,0,A
19.220429-141-SH.2,19.220429-141-SH,19.05-600021,19.Default,220429-141-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220420-156-SH.2,19.220420-156-SH,19.05-600006,19.Default,220420-156-SH,19.Default.19.05-600006,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,R,300.00,0.00,300.00,10362.0000,103.6200000,0,0,A
19.220815-201-SH.7,19.220815-201-SH,19.05-600017,19.Default,220815-201-SH,19.Default.19.05-600017,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,72.00,0.00,72.00,32404.8000,1350.2000000,0,0,A
19.220420-156-SH.9,19.220420-156-SH,19.05-600016,19.Default,220420-156-SH,19.Default.19.05-600016,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,48.00,0.00,48.00,21603.2000,1350.2000000,0,0,A
19.220815-196-SH.1,19.220815-196-SH,19.05-600013,19.Default,220815-196-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1344.00,0.00,1344.00,1253387.5200,2797.7400000,0,0,A
19.220420-139-SH.11,19.220420-139-SH,19.05-600018,19.Default,220420-139-SH,19.Default.19.05-600018,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,48.00,0.00,48.00,25371.2000,1585.7000000,0,0,A
19.220923-222-SH.1,19.220923-222-SH,19.05-600001,19.Default,220923-222-SH,19.Default.19.05-600001,Canceled,2022-10-04,2022-10-04,2023-05-31,NULL,R,2160.00,2160.00,0.00,1361001.6000,1890.2800000,0,0,A
19.220420-139-SH.7,19.220420-139-SH,19.05-600017,19.Default,220420-139-SH,19.Default.19.05-600017,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,72.00,0.00,72.00,32329.4400,1347.0600000,0,0,A
19.220923-220-SH.1,19.220923-220-SH,19.05-600001,19.Default,220923-220-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-03-23,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220420-139-SH.3,19.220420-139-SH,19.05-600011,19.Default,220420-139-SH,19.Default.19.05-600011,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,60.00,0.00,60.00,18840.0000,942.0000000,0,0,A
19.220923-217-SH.1,19.220923-217-SH,19.05-600013,19.Default,220923-217-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-04-11,NULL,G,1344.00,0.00,1344.00,1253387.5200,2797.7400000,0,0,A
19.220420-138-SH.1,19.220420-138-SH,19.05-600013,19.Default,220420-138-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2022-12-09,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220822-211-SH.2,19.220822-211-SH,19.05-600009,19.Default,220822-211-SH,19.Default.19.05-600009,Fully Billed,2022-10-04,2022-10-04,2023-03-06,NULL,G,1080.00,0.00,1080.00,23738.4000,65.9400000,0,0,A
19.220420-135-SH.1,19.220420-135-SH,19.05-600013,19.Default,220420-135-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2022-12-09,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220822-206-SH.1,19.220822-206-SH,19.05-600013,19.Default,220822-206-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-02-08,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220420-132-SH.1,19.220420-132-SH,19.05-600001,19.Default,220420-132-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-04-01,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220812-195-SH.1,19.220812-195-SH,19.05-600013,19.Default,220812-195-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-01-31,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220312-120-SH.2,19.220312-120-SH,19.05-600021,19.Default,220312-120-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220812-193-SH.1,19.220812-193-SH,19.05-600001,19.Default,220812-193-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-02-06,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220513-145-SH.2,19.220513-145-SH,19.05-600021,19.Default,220513-145-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2022-12-16,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220812-190-SH.1,19.220812-190-SH,19.05-600013,19.Default,220812-190-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-02-06,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220429-141-SH.1,19.220429-141-SH,19.05-600013,19.Default,220429-141-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220628-188-SH.2,19.220628-188-SH,19.05-600003,19.Default,220628-188-SH,19.Default.19.05-600003,Fully Billed,2022-10-04,2022-10-04,2023-02-10,NULL,G,480.00,0.00,480.00,205984.0000,1287.4000000,0,0,A
19.220420-136-SH.2,19.220420-136-SH,19.05-600021,19.Default,220420-136-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2022-12-09,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220628-183-SH.1,19.220628-183-SH,19.05-600001,19.Default,220628-183-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220323-129-SH.11,19.220323-129-SH,19.05-600018,19.Default,220323-129-SH,19.Default.19.05-600018,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,A,48.00,0.00,48.00,25371.2000,1585.7000000,0,0,A
19.220628-180-SH.2,19.220628-180-SH,19.05-600006,19.Default,220628-180-SH,19.Default.19.05-600006,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,R,300.00,0.00,300.00,10362.0000,103.6200000,0,0,A
19.220323-129-SH.7,19.220323-129-SH,19.05-600017,19.Default,220323-129-SH,19.Default.19.05-600017,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,A,72.00,0.00,72.00,32404.8000,1350.2000000,0,0,A
19.220628-180-SH.9,19.220628-180-SH,19.05-600016,19.Default,220628-180-SH,19.Default.19.05-600016,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,48.00,0.00,48.00,21603.2000,1350.2000000,0,0,A
19.220323-129-SH.5,19.220323-129-SH,19.05-600012,19.Default,220323-129-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,A,210.00,0.00,210.00,1099.0000,15.7000000,0,0,A
19.220628-178.2,19.220628-178,19.05-600003,19.Default,220628-178,19.Default.19.05-600003,Canceled,2022-10-04,2022-10-04,2023-03-01,NULL,R,720.00,720.00,0.00,308976.0000,1287.4000000,0,0,A
19.220323-129-SH.2,19.220323-129-SH,19.05-600006,19.Default,220323-129-SH,19.Default.19.05-600006,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,R,300.00,0.00,300.00,10362.0000,103.6200000,0,0,A
19.220628-175-SH.1,19.220628-175-SH,19.05-600022,19.Default,220628-175-SH,19.Default.19.05-600022,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1920.00,0.00,1920.00,1583564.8000,2474.3200000,0,0,A
19.220318-124-SH.2,19.220318-124-SH,19.05-600021,19.Default,220318-124-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220822-207-SH.2,19.220822-207-SH,19.05-600021,19.Default,220822-207-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-02-08,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220815-201-SH.3,19.220815-201-SH,19.05-600011,19.Default,220815-201-SH,19.Default.19.05-600011,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,60.00,0.00,60.00,18840.0000,942.0000000,0,0,A
19.220815-202-SH.2,19.220815-202-SH,19.05-600012,19.Default,220815-202-SH,19.Default.19.05-600012,Canceled,2022-10-04,2022-10-04,2023-03-01,NULL,R,900.00,900.00,0.00,4710.0000,15.7000000,0,0,A
19.220815-201-SH.10,19.220815-201-SH,19.05-600015,19.Default,220815-201-SH,19.Default.19.05-600015,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,288.00,0.00,288.00,261649.9200,2725.5200000,0,0,A
19.220815-201-SH.5,19.220815-201-SH,19.05-600012,19.Default,220815-201-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,210.00,0.00,210.00,1099.0000,15.7000000,0,0,A
19.220815-201-SH.6,19.220815-201-SH,19.05-600014,19.Default,220815-201-SH,19.Default.19.05-600014,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,288.00,0.00,288.00,258032.6400,2687.8400000,0,0,A
19.220815-201-SH.1,19.220815-201-SH,19.05-600007,19.Default,220815-201-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,G,420.00,0.00,420.00,434324.8000,3102.3200000,0,0,A
19.220923-222-SH.2,19.220923-222-SH,19.05-600003,19.Default,220923-222-SH,19.Default.19.05-600003,Canceled,2022-10-04,2022-10-04,2023-05-31,NULL,R,720.00,720.00,0.00,308976.0000,1287.4000000,0,0,A
19.220815-201-SH.8,19.220815-201-SH,19.05-600010,19.Default,220815-201-SH,19.Default.19.05-600010,Fully Billed,2022-10-04,2022-10-04,2023-03-15,NULL,A,288.00,0.00,288.00,261649.9200,2725.5200000,0,0,A
19.220923-220-SH.2,19.220923-220-SH,19.05-600003,19.Default,220923-220-SH,19.Default.19.05-600003,Fully Billed,2022-10-04,2022-10-04,2023-03-23,NULL,G,480.00,0.00,480.00,205984.0000,1287.4000000,0,0,A
19.220815-197-SH.1,19.220815-197-SH,19.05-600001,19.Default,220815-197-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-03-06,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220923-217-SH.2,19.220923-217-SH,19.05-600046,19.Default,220923-217-SH,19.Default.19.05-600046,Fully Billed,2022-10-04,2022-10-04,2023-04-11,NULL,G,336.00,0.00,336.00,177598.4000,1585.7000000,0,0,A
19.220923-221-SH.2,19.220923-221-SH,19.05-600003,19.Default,220923-221-SH,19.Default.19.05-600003,Canceled,2022-10-04,2022-10-04,2023-05-31,NULL,R,720.00,720.00,0.00,308976.0000,1287.4000000,0,0,A
19.220822-211-SH.3,19.220822-211-SH,19.05-600012,19.Default,220822-211-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-06,NULL,G,1200.00,0.00,1200.00,6280.0000,15.7000000,0,0,A
19.220923-219-SH.2,19.220923-219-SH,19.05-600046,19.Default,220923-219-SH,19.Default.19.05-600046,Fully Billed,2022-10-04,2022-10-04,2023-04-05,NULL,G,336.00,0.00,336.00,177598.4000,1585.7000000,0,0,A
19.220822-206-SH.2,19.220822-206-SH,19.05-600021,19.Default,220822-206-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-02-08,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220923-216-SH.2,19.220923-216-SH,19.05-600046,19.Default,220923-216-SH,19.Default.19.05-600046,Fully Billed,2022-10-04,2022-10-04,2023-04-11,NULL,G,336.00,0.00,336.00,177598.4000,1585.7000000,0,0,A
19.220815-204-SH.1,19.220815-204-SH,19.05-600013,19.Default,220815-204-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-01-30,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220822-211-SH.1,19.220822-211-SH,19.05-600008,19.Default,220822-211-SH,19.Default.19.05-600008,Fully Billed,2022-10-04,2022-10-04,2023-03-06,NULL,G,2400.00,0.00,2400.00,1532320.0000,1915.4000000,0,0,A
19.220812-198-SH.1,19.220812-198-SH,19.05-600001,19.Default,220812-198-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-03-06,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220822-205-SH.2,19.220822-205-SH,19.05-600021,19.Default,220822-205-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-02-07,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220812-194-SH.1,19.220812-194-SH,19.05-600007,19.Default,220812-194-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1680.00,0.00,1680.00,1737299.2000,3102.3200000,0,0,A
19.220812-199-SH.1,19.220812-199-SH,19.05-600001,19.Default,220812-199-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-03-14,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220812-191-SH.1,19.220812-191-SH,19.05-600013,19.Default,220812-191-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220812-194-SH.3,19.220812-194-SH,19.05-600012,19.Default,220812-194-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,840.00,0.00,840.00,4396.0000,15.7000000,0,0,A
19.220812-200-SH.3,19.220812-200-SH,19.05-600012,19.Default,220812-200-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-09,NULL,G,840.00,0.00,840.00,4396.0000,15.7000000,0,0,A
19.220812-192-SH.1,19.220812-192-SH,19.05-600001,19.Default,220812-192-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-02-27,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220628-188-SH.1,19.220628-188-SH,19.05-600001,19.Default,220628-188-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-02-10,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.220812-189-SH.2,19.220812-189-SH,19.05-600021,19.Default,220812-189-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-02-10,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220628-180-SH.5,19.220628-180-SH,19.05-600012,19.Default,220628-180-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,210.00,0.00,210.00,1099.0000,15.7000000,0,0,A
19.220812-200-SH.1,19.220812-200-SH,19.05-600007,19.Default,220812-200-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,2023-03-09,NULL,G,1680.00,0.00,1680.00,1737299.2000,3102.3200000,0,0,A
19.220628-180-SH.1,19.220628-180-SH,19.05-600007,19.Default,220628-180-SH,19.Default.19.05-600007,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,420.00,0.00,420.00,434324.8000,3102.3200000,0,0,A
19.220628-183-SH.2,19.220628-183-SH,19.05-600003,19.Default,220628-183-SH,19.Default.19.05-600003,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,480.00,0.00,480.00,205984.0000,1287.4000000,0,0,A
19.220628-180-SH.8,19.220628-180-SH,19.05-600010,19.Default,220628-180-SH,19.Default.19.05-600010,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,288.00,0.00,288.00,261649.9200,2725.5200000,0,0,A
19.220628-180-SH.3,19.220628-180-SH,19.05-600011,19.Default,220628-180-SH,19.Default.19.05-600011,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,60.00,0.00,60.00,18840.0000,942.0000000,0,0,A
19.220628-178.1,19.220628-178,19.05-600001,19.Default,220628-178,19.Default.19.05-600001,Canceled,2022-10-04,2022-10-04,2023-03-01,NULL,R,2160.00,2160.00,0.00,1361001.6000,1890.2800000,0,0,A
19.220628-180-SH.10,19.220628-180-SH,19.05-600015,19.Default,220628-180-SH,19.Default.19.05-600015,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,A,288.00,0.00,288.00,261649.9200,2725.5200000,0,0,A
19.220628-175-SH.2,19.220628-175-SH,19.05-600012,19.Default,220628-175-SH,19.Default.19.05-600012,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,960.00,0.00,960.00,5024.0000,15.7000000,0,0,A
19.220822-213-SH.1,19.220822-213-SH,19.05-600013,19.Default,220822-213-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-03-17,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.220628-169-SH.4,19.220628-169-SH,19.05-600009,19.Default,220628-169-SH,19.Default.19.05-600009,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,600.00,0.00,600.00,13188.0000,65.9400000,0,0,A
19.220822-210-SH.6,19.220822-210-SH,19.05-600019,19.Default,220822-210-SH,19.Default.19.05-600019,Canceled,2022-10-04,2022-10-04,2023-08-31,NULL,R,792.00,792.00,0.00,169936.8000,643.7000000,0,0,A
19.220628-169-SH.7,19.220628-169-SH,19.05-600023,19.Default,220628-169-SH,19.Default.19.05-600023,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,810.00,0.00,810.00,271296.0000,1004.8000000,0,0,A
19.220822-210-SH.2,19.220822-210-SH,19.05-600012,19.Default,220822-210-SH,19.Default.19.05-600012,Canceled,2022-10-04,2022-10-04,2023-08-31,NULL,R,240.00,240.00,0.00,1256.0000,15.7000000,0,0,A
19.220628-165-SH.2,19.220628-165-SH,19.05-600021,19.Default,220628-165-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2022-12-16,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.PO002.9,19.PO002,19.02-600042,19.Default,PO002,19.Default.19.02-600042,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,576.00,576.00,0.00,9453266.9184,49235.7652000,0,0,A
19.220513-159-SH.2,19.220513-159-SH,19.05-600021,19.Default,220513-159-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.PO002.5,19.PO002,19.02-700032,19.Default,PO002,19.Default.19.02-700032,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,144.00,144.00,0.00,3954332.1216,82381.9192000,0,0,A
19.220513-155-SH.2,19.220513-155-SH,19.05-600021,19.Default,220513-155-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.PO002.11,19.PO002,19.02-600043,19.Default,PO002,19.Default.19.02-600043,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,600.00,0.00,0.00,495064.9600,2475.3248000,0,0,A
19.220628-187-SH.1,19.220628-187-SH,19.05-600001,19.Default,220628-187-SH,19.Default.19.05-600001,Fully Billed,2022-10-04,2022-10-04,2023-01-31,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.PO002.7,19.PO002,19.02-700034,19.Default,PO002,19.Default.19.02-700034,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,1080.00,1080.00,0.00,31996672.8480,88879.6468000,0,0,A
19.220628-185-SH.1,19.220628-185-SH,19.05-600013,19.Default,220628-185-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-01-31,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.PO002.3,19.PO002,19.02-600049,19.Default,PO002,19.Default.19.02-600049,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,144.00,144.00,0.00,5484082.8480,114251.7260000,0,0,A
19.220628-181-SH.1,19.220628-181-SH,19.05-600013,19.Default,220628-181-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-01-31,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.PO002.8,19.PO002,19.02-600040,19.Default,PO002,19.Default.19.02-600040,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,4608.00,0.00,0.00,131516728.6272,85622.8702000,0,0,A
19.220628-176-SH.1,19.220628-176-SH,19.05-600013,19.Default,220628-176-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,1248.00,0.00,1248.00,1163859.8400,2797.7400000,0,0,A
19.PO002.4,19.PO002,19.02-600051,19.Default,PO002,19.Default.19.02-600051,Canceled,2022-10-04,2022-10-04,NULL,NULL,R,180.00,180.00,0.00,7110370.4880,118506.1748000,0,0,A
19.220628-173-SH.2,19.220628-173-SH,19.05-600021,19.Default,220628-173-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220318-122-SH.2,19.220318-122-SH,19.05-600021,19.Default,220318-122-SH,19.Default.19.05-600021,Fully Billed,2022-10-04,2022-10-04,NULL,NULL,G,432.00,0.00,432.00,228340.8000,1585.7000000,0,0,A
19.220628-170-SH.2,19.220628-170-SH,19.05-600003,19.Default,220628-170-SH,19.Default.19.05-600003,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,720.00,0.00,720.00,308976.0000,1287.4000000,0,0,A
19.220923-218-SH.1,19.220923-218-SH,19.05-600013,19.Default,220923-218-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-04-05,NULL,G,1344.00,0.00,1344.00,1253387.5200,2797.7400000,0,0,A
19.220628-168-SH.2,19.220628-168-SH,19.05-600006,19.Default,220628-168-SH,19.Default.19.05-600006,Fully Billed,2022-10-04,2022-10-04,2023-03-01,NULL,G,432.00,0.00,432.00,14921.2800,103.6200000,0,0,A
19.220923-214-SH.1,19.220923-214-SH,19.05-600013,19.Default,220923-214-SH,19.Default.19.05-600013,Fully Billed,2022-10-04,2022-10-04,2023-02-27,NULL,G,1344.00,0.00,1344.00,1253387.5200,2797.7400000,0,0,A
19.220513-163-SH.2,19.220513-163-SH,19.05-600009,19.Default,220513-163-SH,19.Default.19.05-600009,Canceled,2022-10-04,2022-10-04,2026-12-01,NULL,R,1080.00,1080.00,0.00,23738.4000,65.9400000,0,0,A
