guid,itemId,type,itemWatt,batteryCapacityWh,itemCategory,manufacturerID
9.8999,41-016790,InvtPart,0.00,0,Charging Stations,73265757
9.8927,41-016781,InvtPart,0.00,0,Charging Stations,73265757
9.9375,41-016889,InvtPart,0.00,0,Charging Stations,73265757
9.8939,41-016885,InvtPart,0.00,0,Charging Stations,73265757
9.11779,41-111779,InvtPart,0.00,0,Charging Stations,73265757
9.12948,41-112948,InvtPart,0.00,0,Charging Stations,73265757
9.10902,40-010902,InvtPart,0.00,0,Charging Stations,73265757
9.8982,37-016489,InvtPart,0.00,0,Other,CD8F371C
9.12667,31-112667,InvtPart,455.00,0,Modules,01448A03
9.7673,31-018065,InvtPart,400.00,0,Modules,01448A03
9.11503,31-111503,InvtPart,455.00,0,Modules,01448A03
9.12553,31-112553,InvtPart,390.00,0,Modules,01448A03
9.16351,31-116351,InvtPart,440.00,0,Modules,01448A03
9.14754,31-114754,InvtPart,420.00,0,Modules,01448A03
9.14051,41-114051,InvtPart,0.00,0,Charging Stations,73265757
9.14690,41-114690,InvtPart,0.00,0,Charging Stations,73265757
9.14053,41-114053,InvtPart,0.00,0,Charging Stations,73265757
9.13712,41-113712,InvtPart,0.00,0,Charging Stations,73265757
9.16587,41-116587,InvtPart,0.00,0,Charging Stations,73265757
9.9359,41-016874,InvtPart,0.00,0,Charging Stations,73265757
9.9013,41-016901,InvtPart,0.00,0,Charging Stations,73265757
9.9354,41-016884,InvtPart,0.00,0,Charging Stations,73265757
9.11458,41-111458,InvtPart,0.00,0,Charging Stations,73265757
9.11457,41-111457,InvtPart,0.00,0,Charging Stations,73265757
9.12952,41-112952,InvtPart,0.00,0,Charging Stations,73265757
9.11844,41-111844,InvtPart,0.00,0,Charging Stations,73265757
9.8941,41-016784,InvtPart,0.00,0,Charging Stations,73265757
9.12950,41-112950,InvtPart,0.00,0,Charging Stations,73265757
9.12941,41-112941,InvtPart,0.00,0,Charging Stations,73265757
9.14052,41-114052,InvtPart,0.00,0,Charging Stations,73265757
9.14216,41-014216,InvtPart,0.00,0,Charging Stations,73265757
9.12953,41-112953,InvtPart,0.00,0,Charging Stations,73265757
9.9002,41-016779,InvtPart,0.00,0,Charging Stations,73265757
9.9398,41-016886,InvtPart,0.00,0,Charging Stations,73265757
9.14044,41-114044,InvtPart,0.00,0,Charging Stations,73265757
9.14410,40-114410,InvtPart,0.00,0,Charging Stations,73265757
9.14046,41-114046,InvtPart,0.00,0,Charging Stations,73265757
9.12951,41-112951,InvtPart,0.00,0,Charging Stations,73265757
9.9356,41-016883,InvtPart,0.00,0,Charging Stations,73265757
9.9382,41-016887,InvtPart,0.00,0,Charging Stations,73265757
9.8925,37-016490,InvtPart,0.00,0,Other,CD8F371C
9.14708,31-114708,InvtPart,505.00,0,Modules,01448A03
