guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.299.9.15129,9.299,9.15129,2,0,0,0,2,1,1940.3316,J
9.299.9.12408,9.299,9.12408,6,0,0,0,6,0,495.1152,J
9.299.9.12393,9.299,9.12393,4,0,0,0,4,2,273.5254,J
9.299.9.12978,9.299,9.12978,31,0,0,0,31,0,1840.863496,J
9.13.9.14514,9.13,9.14514,7,0,0,0,7,0,75.6426,J
9.13.9.12928,9.13,9.12928,6,0,0,0,6,0,1531.378,J
9.299.9.13372,9.299,9.13372,0,19,0,0,0,40,111.3444,J
9.299.9.14513,9.299,9.14513,74,0,0,0,74,0,69.1979698,J
9.1.9.12964,9.1,9.12964,0,0,0,0,0,26,5006.0392,J
9.13.9.13386,9.13,9.13386,17,0,0,0,17,0,1063.150432,J
9.299.9.14516,9.299,9.14516,0,2,10,0,10,22,324.16418,J
9.299.9.14097,9.299,9.14097,0,0,236,0,236,0,212.2012,J
9.299.9.13455,9.299,9.13455,3241,0,0,0,3241,0,160.925,J
9.299.9.13745,9.299,9.13745,2,0,0,0,2,0,2708.25,J
9.13.9.12940,9.13,9.1294,1386,0,0,0,1386,0,0.471,J
9.300.9.12940,9.3,9.1294,2,0,0,0,2,0,0,J
9.278.9.12940,9.278,9.1294,5370,0,0,0,5370,0,0.47257,J
9.7.9.2494,9.7,9.2494,40,0,0,0,40,0,9.9852,J
9.282.9.2494,9.282,9.2494,3891,0,194,0,4085,0,13.0033994,J
9.299.9.2494,9.299,9.2494,1214,0,126,0,1340,0,14.083999,J
9.254.9.2494,9.254,9.2494,2,0,1,0,3,0,0,J
9.300.9.16600,9.3,9.166,1,0,0,0,1,0,0,J
9.244.9.16600,9.244,9.166,3070,0,150,0,3220,850,9.1688,J
9.261.9.16600,9.261,9.166,2336,0,0,0,2336,2950,9.1688,J
9.299.9.16600,9.299,9.166,654,0,0,0,654,2500,9.3330848,J
9.278.9.7067,9.278,9.7067,5174,0,860,0,6034,0,3.7726786,J
9.283.9.7067,9.283,9.7067,17,0,0,0,17,0,3.7883158,J
9.13.9.1869,9.13,9.1869,26,0,1,0,27,0,3541.2606,J
9.282.9.13044,9.282,9.13044,0,3,0,0,0,0,5900.06,J
9.278.9.13044,9.278,9.13044,2,0,6,0,8,0,5900.06,J
9.280.9.13044,9.28,9.13044,1,0,0,0,1,0,6486.8318,J
9.261.9.7067,9.261,9.7067,10139,0,9539,0,19678,11200,3.8615406,J
9.252.9.7067,9.252,9.7067,8,0,0,0,8,0,3.768,J
9.250.9.7067,9.25,9.7067,40,0,0,0,40,0,2.9516,J
9.300.9.7067,9.3,9.7067,34,0,0,0,34,0,0,J
9.299.9.7067,9.299,9.7067,7138,0,1328,0,8466,11200,3.8957666,J
9.254.9.7067,9.254,9.7067,6,0,1,0,7,0,0,J
9.244.9.7067,9.244,9.7067,11776,0,4975,0,16751,11200,3.8616662,J
9.13.9.7067,9.13,9.7067,7180,0,1736,0,8916,0,3.8622,J
9.282.9.12485,9.282,9.12485,13,0,0,0,13,0,447.022489,J
9.299.9.12926,9.299,9.12926,2442,0,33,0,2475,0,160.925,J
9.282.9.13823,9.282,9.13823,34,0,0,0,34,0,9766.337384,J
9.299.9.8463,9.299,9.8463,0,0,0,0,0,48,783.2102,J
9.13.9.2311,9.13,9.2311,103,0,391,0,494,0,0.8792,J
9.282.9.2311,9.282,9.2311,138,0,2200,0,2338,600,0.8611764,J
9.278.9.2311,9.278,9.2311,788,0,18,0,806,0,0.891132,J
9.261.9.2311,9.261,9.2311,0,179,91,0,91,280,0.935092,J
9.299.9.2311,9.299,9.2311,1,0,0,0,1,0,0.9106,J
9.13.9.13636,9.13,9.13636,7,0,0,0,7,0,2115.104,J
9.299.9.6583,9.299,9.6583,1062,0,0,0,1062,0,76.0194,J
9.261.9.7335,9.261,9.7335,31,0,13,0,44,0,2508.86,J
9.278.9.1392,9.278,9.1392,5,0,0,0,5,0,4404.8862,J
9.299.9.7335,9.299,9.7335,88,0,32,0,120,192,2133.273076,J
9.244.9.7335,9.244,9.7335,15,0,20,0,35,0,2508.86,J
9.300.9.13722,9.3,9.13722,23,0,0,0,23,0,0,J
9.13.9.2314,9.13,9.2314,0,1605,0,0,0,0,11.9634,J
9.250.9.12131,9.25,9.12131,1,0,0,0,1,0,3391.2,J
9.299.9.5435,9.299,9.5435,22,0,0,0,22,0,15.9754722,J
9.299.9.5495,9.299,9.5495,2,0,0,0,2,0,23.8012,J
9.282.9.1970,9.282,9.197,30,0,0,0,30,0,13.5124562,J
9.282.9.4988,9.282,9.4988,234,0,15,0,249,0,9.9527952,J
9.13.9.3687,9.13,9.3687,0,0,31,0,31,0,4.8356,J
9.283.9.3273,9.283,9.3273,4,0,0,0,4,0,1.93895,J
9.299.9.5028,9.299,9.5028,7,0,0,0,7,0,828.1929294,J
9.282.9.7322,9.282,9.7322,28,0,0,0,28,0,2640.7243,J
9.1.9.7318,9.1,9.7318,0,0,0,0,0,20,4547.113316,J
9.299.9.15008,9.299,9.15008,1,0,1415,0,1416,0,195.5819022,J
9.282.9.11498,9.282,9.11498,7,0,0,0,7,0,482.0169098,J
9.300.9.14842,9.3,9.14842,1,0,0,0,1,0,0,J
9.285.9.13722,9.285,9.13722,5,0,0,0,5,0,0.0314,J
9.300.9.7134,9.3,9.7134,18,0,0,0,18,0,0,J
9.244.9.3329,9.244,9.3329,0,44,46,0,46,65,24.2094,J
9.13.9.3329,9.13,9.3329,42,0,0,0,42,0,28.6368,J
9.299.9.11296,9.299,9.11296,0,0,1438,0,1438,0,19.6823678,J
9.282.9.11296,9.282,9.11296,1,0,0,0,1,0,44.7136,J
9.299.9.5876,9.299,9.5876,9,0,0,0,9,0,2088.1,J
9.299.9.11204,9.299,9.11204,4,0,0,0,4,0,405.06,J
9.299.9.8768,9.299,9.8768,3,0,0,0,3,0,328.5800562,J
9.299.9.8950,9.299,9.895,13,0,0,0,13,0,77.3382,J
9.281.9.4813,9.281,9.4813,1,0,0,0,1,0,3.14,J
9.299.9.4813,9.299,9.4813,35,0,0,0,35,0,2241.5832,J
9.299.9.5374,9.299,9.5374,2,0,0,0,2,0,935.5944,J
9.282.9.12633,9.282,9.12633,50,0,0,0,50,0,5382.53776,J
9.278.9.12633,9.278,9.12633,18,0,1,0,19,0,5631.421445,J
9.299.9.12633,9.299,9.12633,172,0,0,0,172,0,5549.008,J
9.265.9.13758,9.265,9.13758,1,0,0,0,1,0,15067.2586,J
9.261.9.13758,9.261,9.13758,36,0,30,0,66,0,11563.51623,J
9.246.9.13758,9.246,9.13758,1,0,0,0,1,0,12246.628,J
9.299.9.13758,9.299,9.13758,22,0,11,0,33,15,12246.628,J
9.244.9.13758,9.244,9.13758,18,0,2,0,20,0,12246.628,J
9.13.9.13758,9.13,9.13758,4,0,5,0,9,0,12010.21043,J
9.282.9.13758,9.282,9.13758,22,0,18,0,40,42,11618,J
9.278.9.13758,9.278,9.13758,0,4,0,0,0,4,15067.2586,J
9.13.9.13544,9.13,9.13544,11,0,0,0,11,0,282.6,J
9.282.9.13544,9.282,9.13544,175,0,0,0,175,0,274.122,J
9.278.9.13544,9.278,9.13544,1,0,0,0,1,0,275.064,J
9.282.9.12499,9.282,9.12499,243,0,1,0,244,0,67.6708622,J
9.278.9.12499,9.278,9.12499,18,0,0,0,18,0,68.138,J
9.299.9.12499,9.299,9.12499,177,0,0,0,177,0,69.08,J
9.278.9.5359,9.278,9.5359,1123,0,35,0,1158,0,10.2364,J
9.280.9.5359,9.28,9.5359,0,0,109,0,109,0,10.2364,J
9.299.9.12409,9.299,9.12409,3,0,0,0,3,5,517.5348,J
9.299.9.12412,9.299,9.12412,3,0,0,0,3,0,1528.593856,J
9.299.9.12392,9.299,9.12392,0,2,2,0,2,8,265.958,J
9.299.9.12394,9.299,9.12394,3,0,0,0,3,1,276.6654,J
9.299.9.15168,9.299,9.15168,5,0,1,0,6,0,378.0246,J
9.299.9.14352,9.299,9.14352,1,0,0,0,1,0,3736.6,J
9.299.9.12979,9.299,9.12979,8,0,0,0,8,0,1913.1706,J
9.13.9.14406,9.13,9.14406,11,0,0,0,11,0,1091.1186,J
9.299.9.14515,9.299,9.14515,197,0,0,0,197,0,128.740314,J
9.299.9.14921,9.299,9.14921,1,0,1,0,2,0,2605.8703,J
9.244.9.14499,9.244,9.14499,89,0,0,0,89,0,3925,J
9.280.9.13827,9.28,9.13827,1,0,0,0,1,0,1038.241,J
9.261.9.14444,9.261,9.14444,1,0,0,0,1,0,1735.2268,J
9.299.9.14689,9.299,9.14689,14,0,0,0,14,0,0,J
9.299.9.14487,9.299,9.14487,27,0,1,0,28,0,2699.71592,J
9.302.9.12981,9.302,9.12981,1,0,0,0,1,0,2370.7,J
9.261.9.14533,9.261,9.14533,1769,0,959,0,2728,0,148.1292802,J
9.282.9.11223,9.282,9.11223,27,0,0,0,27,0,0.0290764,J
9.278.9.11223,9.278,9.11223,438,0,0,0,438,0,17.3631952,J
9.299.9.3256,9.299,9.3256,0,93,177,0,177,200,3.7142432,J
9.13.9.3256,9.13,9.3256,3770,0,3500,0,7270,0,3.6101836,J
9.278.9.3256,9.278,9.3256,339,0,0,0,339,0,2.983,J
9.261.9.3256,9.261,9.3256,60,0,0,0,60,0,3.7052,J
9.282.9.2080,9.282,9.208,3,0,0,0,3,0,504.2316562,J
9.282.9.1861,9.282,9.1861,20,0,0,0,20,0,2540.1344,J
9.299.9.1861,9.299,9.1861,17,0,0,0,17,0,1285.359,J
9.278.9.1861,9.278,9.1861,57,0,0,0,57,0,2589.039084,J
9.284.9.10868,9.284,9.10868,1,0,0,0,1,0,343.4218,J
9.282.9.13540,9.282,9.1354,7,0,0,0,7,0,388.0008196,J
9.278.9.11419,9.278,9.11419,393,0,490,0,883,0,36.7331958,J
9.299.9.14923,9.299,9.14923,26,0,1,0,27,0,3091.121818,J
9.261.9.8895,9.261,9.8895,48,0,0,0,48,24,1712.159575,J
9.261.9.5359,9.261,9.5359,1408,0,100,0,1508,0,10.2103694,J
9.299.9.5359,9.299,9.5359,772,0,54,0,826,0,6.6603482,J
9.254.9.3263,9.254,9.3263,2,0,0,0,2,0,0,J
9.261.9.12523,9.261,9.12523,9,0,0,0,9,0,2347.568656,J
9.299.9.12523,9.299,9.12523,11,0,0,0,11,0,4099.449828,J
9.244.9.12523,9.244,9.12523,1,0,1,0,2,0,1600.615,J
9.299.9.12583,9.299,9.12583,4,0,0,0,4,0,4327.1712,J
9.278.9.12583,9.278,9.12583,14,0,2,0,16,0,3525.8432,J
9.13.9.12583,9.13,9.12583,16,0,0,0,16,0,3525.8432,J
9.13.9.7120,9.13,9.712,19,0,0,0,19,0,61.544,J
9.299.9.12684,9.299,9.12684,5,0,0,0,5,0,142.63764,J
9.244.9.11267,9.244,9.11267,3,0,0,0,3,3,2245.728,J
9.278.9.8963,9.278,9.8963,38,0,0,0,38,0,3.14,J
9.299.9.13746,9.299,9.13746,2,0,0,0,2,0,4874.85,J
9.299.9.5024,9.299,9.5024,33,0,0,0,33,0,1179.430629,J
9.299.9.13456,9.299,9.13456,0,0,0,0,0,20,0,J
9.299.9.5005,9.299,9.5005,15,0,0,0,15,0,1343.1036,J
9.278.9.7120,9.278,9.712,31,0,0,0,31,0,61.544,J
9.282.9.14710,9.282,9.1471,6480,0,0,0,6480,0,257.4479092,J
9.278.9.14710,9.278,9.1471,612,0,0,0,612,0,257.4486,J
9.299.9.1525,9.299,9.1525,0,0,0,0,0,6,0,J
9.297.9.1525,9.297,9.1525,1,0,0,0,1,0,2316.1896,J
9.299.9.13543,9.299,9.13543,0,21,0,0,0,25,263.76,J
9.244.9.13543,9.244,9.13543,7,0,2,0,9,0,263.76,J
9.290.9.13543,9.29,9.13543,6,0,0,0,6,0,308.5364,J
9.244.9.3254,9.244,9.3254,121,0,0,0,121,0,11.1976168,J
9.282.9.3452,9.282,9.3452,7,0,0,0,7,0,3.1310196,J
9.261.9.15107,9.261,9.15107,202,0,0,0,202,70,16.2306914,J
9.261.9.2493,9.261,9.2493,5123,0,0,0,5123,0,0.471,J
9.278.9.3307,9.278,9.3307,159,0,6,0,165,0,3.768,J
9.282.9.2753,9.282,9.2753,56621,0,15420,0,72041,0,0.6028486,J
9.250.9.3321,9.25,9.3321,1,0,0,0,1,0,9.263,J
9.244.9.3690,9.244,9.369,891,0,0,0,891,0,4.1762,J
9.282.9.3690,9.282,9.369,59,0,0,0,59,0,4.1101972,J
9.13.9.6830,9.13,9.683,395,0,24,0,419,5600,3.2094568,J
9.282.9.6830,9.282,9.683,22727,0,332,0,23059,0,3.5482,J
9.299.9.6830,9.299,9.683,15825,0,992,0,16817,0,3.5769624,J
9.254.9.6830,9.254,9.683,2,0,1,0,3,0,0,J
9.278.9.6830,9.278,9.683,2362,0,1342,0,3704,5600,3.5171454,J
9.261.9.6830,9.261,9.683,22856,0,6230,0,29086,5600,3.5291716,J
9.300.9.6830,9.3,9.683,28,0,0,0,28,0,0,J
9.244.9.6830,9.244,9.683,2542,0,5300,0,7842,22400,3.5482,J
9.261.9.5480,9.261,9.548,34,0,0,0,34,0,1.0048,J
9.252.9.4467,9.252,9.4467,4,0,0,0,4,0,11.2726,J
9.254.9.4489,9.254,9.4489,4,0,0,0,4,0,0,J
9.250.9.4489,9.25,9.4489,10,0,0,0,10,0,0.628,J
9.299.9.3664,9.299,9.3664,6275,0,300,0,6575,0,0.3145024,J
9.244.9.3664,9.244,9.3664,530,0,0,0,530,0,0.314,J
9.261.9.3664,9.261,9.3664,1148,0,32,0,1180,0,0.314,J
9.250.9.3664,9.25,9.3664,50,0,0,0,50,0,0.4082,J
9.13.9.3664,9.13,9.3664,2150,0,0,0,2150,0,0.364397,J
9.299.9.5883,9.299,9.5883,6047,0,0,0,6047,0,0.3439556,J
9.261.9.13543,9.261,9.13543,20,0,0,0,20,0,269.0352,J
9.13.9.13543,9.13,9.13543,4,0,1,0,5,0,263.76,J
9.282.9.13543,9.282,9.13543,124,0,2,0,126,0,255.8472,J
9.290.9.13045,9.29,9.13045,1,0,0,0,1,0,7002.2,J
9.261.9.13045,9.261,9.13045,5,0,0,0,5,0,6283.8936,J
9.299.9.13045,9.299,9.13045,3,0,0,0,3,6,6888.605256,J
9.244.9.13045,9.244,9.13045,7,0,0,0,7,0,6803.33482,J
9.13.9.13045,9.13,9.13045,0,0,2,0,2,6,6436.0894,J
9.282.9.13045,9.282,9.13045,18,0,2,0,20,20,6160.68,J
9.297.9.12630,9.297,9.1263,1,0,0,0,1,0,5451.825,J
9.282.9.12630,9.282,9.1263,0,6,0,0,0,10,7353.485271,J
9.261.9.12630,9.261,9.1263,2,0,0,0,2,0,7659.088,J
9.299.9.12630,9.299,9.1263,0,3,0,0,0,12,7659.088,J
9.13.9.5375,9.13,9.5375,9,0,0,0,9,0,3.14,J
9.278.9.5375,9.278,9.5375,6,0,0,0,6,0,3.14,J
9.244.9.12631,9.244,9.12631,4,0,0,0,4,0,6807.52,J
9.282.9.12631,9.282,9.12631,13,0,0,0,13,0,6496.454707,J
9.278.9.12631,9.278,9.12631,50,0,0,0,50,0,5410.22,J
9.261.9.12631,9.261,9.12631,3,0,0,0,3,0,6807.52,J
9.282.9.2090,9.282,9.209,25,0,0,0,25,0,161.4588,J
9.278.9.2090,9.278,9.209,25,0,0,0,25,0,3.14,J
9.299.9.2090,9.299,9.209,2,0,0,0,2,0,168.304,J
9.244.9.13630,9.244,9.1363,27,0,4,0,31,0,1269.345,J
9.282.9.13630,9.282,9.1363,0,0,3,0,3,30,1269.345,J
9.282.9.11763,9.282,9.11763,7,0,0,0,7,0,4069.597,J
9.261.9.11763,9.261,9.11763,5,0,2,0,7,0,2491.59,J
9.299.9.11763,9.299,9.11763,8,0,0,0,8,0,4486.6518,J
9.302.9.12194,9.302,9.12194,1,0,0,0,1,0,4221.5416,J
9.278.9.13037,9.278,9.13037,0,3,0,0,0,2,271.61,J
9.244.9.4967,9.244,9.4967,0,0,0,0,0,1,1761.54,J
9.282.9.4967,9.282,9.4967,2,0,0,0,2,0,1761.54,J
9.261.9.4967,9.261,9.4967,2,0,0,0,2,2,1796.7708,J
9.281.9.4967,9.281,9.4967,1,0,0,0,1,0,0,J
9.299.9.4967,9.299,9.4967,0,1,0,0,0,8,1691.0784,J
9.244.9.3263,9.244,9.3263,0,0,0,0,0,320,0.4082,J
9.13.9.3263,9.13,9.3263,2494,0,0,0,2494,0,0.4396,J
9.282.9.3263,9.282,9.3263,2900,0,0,0,2900,0,0.4498992,J
9.278.9.3263,9.278,9.3263,2716,0,0,0,2716,0,0.4396,J
9.278.9.2344,9.278,9.2344,8580,0,0,0,8580,0,1.4900242,J
9.283.9.2344,9.283,9.2344,4,0,0,0,4,0,1.48365,J
9.261.9.2344,9.261,9.2344,1418,0,0,0,1418,0,1.5072,J
9.246.9.2344,9.246,9.2344,2602,0,0,0,2602,0,1.5072,J
9.299.9.2344,9.299,9.2344,0,2550,3388,0,3388,8000,1.5334818,J
9.254.9.2344,9.254,9.2344,0,0,1,0,1,0,0,J
9.244.9.2344,9.244,9.2344,1500,0,0,0,1500,0,1.5072,J
9.13.9.2344,9.13,9.2344,936,0,0,0,936,0,1.4444,J
9.283.9.16308,9.283,9.16308,2,0,0,0,2,0,20.0646,J
9.282.9.11774,9.282,9.11774,0,20,0,0,0,20,0,J
9.299.9.5672,9.299,9.5672,1,0,0,0,1,0,23.7384,J
9.299.9.12153,9.299,9.12153,11,0,0,0,11,12,163.28,J
9.282.9.2954,9.282,9.2954,5,0,0,0,5,0,0.0314,J
9.244.9.3315,9.244,9.3315,28,0,0,0,28,0,1.1932,J
9.300.9.2309,9.3,9.2309,35,0,0,0,35,0,0,J
9.244.9.3274,9.244,9.3274,12931,0,1189,0,14120,0,0.2962904,J
9.282.9.15007,9.282,9.15007,408,0,470,0,878,0,150.249,J
9.250.9.7088,9.25,9.7088,2,0,0,0,2,0,291.8944,J
9.283.9.13754,9.283,9.13754,8,0,0,0,8,0,354.517775,J
9.278.9.16659,9.278,9.16659,314,0,341,0,655,0,160.4288172,J
9.299.9.12813,9.299,9.12813,72,0,0,0,72,0,337.6843292,J
9.282.9.13723,9.282,9.13723,34,0,0,0,34,0,0.0314,J
9.244.9.14507,9.244,9.14507,2,0,0,0,2,0,4695.4304,J
9.261.9.14507,9.261,9.14507,1,0,0,0,1,2,4414.5888,J
9.282.9.14507,9.282,9.14507,2,0,0,0,2,0,4833.2136,J
9.300.9.15271,9.3,9.15271,2,0,0,0,2,0,0,J
9.244.9.15271,9.244,9.15271,13,0,0,0,13,0,28.888,J
9.13.9.15271,9.13,9.15271,25,0,0,0,25,0,28.103,J
9.278.9.15271,9.278,9.15271,709,0,0,0,709,0,28.2286,J
9.278.9.13361,9.278,9.13361,2686,0,88,0,2774,0,7.1906,J
9.261.9.13361,9.261,9.13361,9,0,117,0,126,0,6.9708,J
9.246.9.13361,9.246,9.13361,83,0,0,0,83,0,6.9708,J
9.300.9.13361,9.3,9.13361,3,0,0,0,3,0,0,J
9.299.9.13361,9.299,9.13361,1438,0,16,0,1454,0,7.8565626,J
9.13.9.13361,9.13,9.13361,464,0,0,0,464,0,7.4418,J
9.282.9.13361,9.282,9.13361,742,0,0,0,742,0,7.910131,J
9.299.9.8771,9.299,9.8771,7,0,0,0,7,0,255.5152706,J
9.299.9.9358,9.299,9.9358,20,0,0,0,20,0,171.9464,J
9.299.9.9163,9.299,9.9163,10,0,0,0,10,0,136.59,J
9.299.9.1913,9.299,9.1913,9,0,0,0,9,0,5631.904,J
9.244.9.3659,9.244,9.3659,7153,0,11600,0,18753,0,0.3768,J
9.282.9.12483,9.282,9.12483,362,0,1980,0,2342,0,5.1619088,J
9.261.9.12483,9.261,9.12483,801,0,0,0,801,0,6.2486,J
9.246.9.12483,9.246,9.12483,166,0,0,0,166,0,6.908,J
9.7.9.3151,9.7,9.3151,10,0,0,0,10,0,2.7318,J
9.282.9.3151,9.282,9.3151,47818,0,304,0,48122,0,3.16826,J
9.278.9.3151,9.278,9.3151,525,0,0,0,525,0,3.2270722,J
9.283.9.3151,9.283,9.3151,2,0,0,0,2,0,3.1714,J
9.261.9.3151,9.261,9.3151,23539,0,20080,0,43619,33500,3.3229364,J
9.299.9.3151,9.299,9.3151,11398,0,0,0,11398,0,3.364039,J
9.254.9.3151,9.254,9.3151,2,0,1,0,3,0,0,J
9.244.9.3151,9.244,9.3151,36378,0,10164,0,46542,1500,3.368278,J
9.282.9.3953,9.282,9.3953,2946,0,0,0,2946,20000,6.0916,J
9.278.9.3953,9.278,9.3953,127,0,0,0,127,0,6.0916,J
9.283.9.3953,9.283,9.3953,2,0,0,0,2,0,6.1858,J
9.261.9.3953,9.261,9.3953,16617,0,22662,0,39279,22800,6.0916,J
9.300.9.3953,9.3,9.3953,1,0,0,0,1,0,0,J
9.299.9.3953,9.299,9.3953,1092,0,2396,0,3488,4500,6.2012174,J
9.254.9.3953,9.254,9.3953,1,0,1,0,2,0,0,J
9.244.9.3953,9.244,9.3953,13573,0,6542,0,20115,16000,6.0916,J
9.278.9.3286,9.278,9.3286,3059,0,10700,0,13759,0,0.4061904,J
9.299.9.3286,9.299,9.3286,1782,0,1234,0,3016,7000,0.4030504,J
9.290.9.3286,9.29,9.3286,10000,0,0,0,10000,0,0.4082,J
9.261.9.3286,9.261,9.3286,57996,0,10200,0,68196,40000,0.4082,J
9.244.9.3286,9.244,9.3286,29846,0,3500,0,33346,26000,0.4082,J
9.245.9.3286,9.245,9.3286,100,0,0,0,100,0,0.4082,J
9.13.9.3286,9.13,9.3286,26067,0,2480,0,28547,0,0.3813216,J
9.282.9.6637,9.282,9.6637,761,0,0,0,761,0,53.5190078,J
9.278.9.6637,9.278,9.6637,3,0,0,0,3,0,56.9596,J
9.278.9.12945,9.278,9.12945,400,0,0,0,400,0,88.6893,J
9.261.9.12945,9.261,9.12945,3300,0,0,0,3300,2700,88.705,J
9.278.9.15104,9.278,9.15104,3191,0,18,0,3209,0,5.809,J
9.283.9.15104,9.283,9.15104,4,0,0,0,4,0,6.88445,J
9.261.9.15104,9.261,9.15104,486,0,0,0,486,0,5.7148,J
9.300.9.15104,9.3,9.15104,1,0,0,0,1,0,0,J
9.299.9.15104,9.299,9.15104,1318,0,175,0,1493,0,5.9166078,J
9.254.9.15104,9.254,9.15104,1,0,0,0,1,0,0,J
9.244.9.15104,9.244,9.15104,399,0,42,0,441,0,5.7148,J
9.13.9.15104,9.13,9.15104,194,0,0,0,194,0,5.809,J
9.300.9.12945,9.3,9.12945,1,0,0,0,1,0,0,J
9.13.9.5730,9.13,9.573,486,0,284,0,770,600,13.2292282,J
9.291.9.5730,9.291,9.573,0,1122,143,0,143,0,13.6276,J
9.282.9.5730,9.282,9.573,178,0,0,0,178,0,15.1441572,J
9.299.9.1546,9.299,9.1546,4,0,2,0,6,0,2839.4392,J
9.244.9.1546,9.244,9.1546,4,0,0,0,4,0,3220.28195,J
9.244.9.12632,9.244,9.12632,7,0,0,0,7,0,5928.34242,J
9.261.9.12632,9.261,9.12632,2,0,0,0,2,0,5973.536,J
9.13.9.12632,9.13,9.12632,13,0,1,0,14,0,4828.6135,J
9.282.9.12632,9.282,9.12632,88,0,0,0,88,0,5794.329418,J
9.278.9.12632,9.278,9.12632,40,0,0,0,40,0,4804.24239,J
9.244.9.5358,9.244,9.5358,3,0,0,0,3,0,5949.672,J
9.278.9.1871,9.278,9.1871,2,0,9,0,11,0,4706.688713,J
9.261.9.1871,9.261,9.1871,0,0,0,0,0,2,4740.144,J
9.299.9.1871,9.299,9.1871,3,0,2,0,5,0,4815.49772,J
9.244.9.1871,9.244,9.1871,1,0,0,0,1,1,4740.144,J
9.13.9.1871,9.13,9.1871,15,0,1,0,16,0,4740.144,J
9.278.9.2125,9.278,9.2125,6,0,0,0,6,0,308.3166,J
9.13.9.1858,9.13,9.1858,9,0,0,0,9,0,1924.192,J
9.261.9.1858,9.261,9.1858,2,0,0,0,2,0,2198,J
9.299.9.4358,9.299,9.4358,37,0,0,0,37,0,798.7693396,J
9.282.9.12521,9.282,9.12521,3,0,0,0,3,2,1382.385,J
9.261.9.12506,9.261,9.12506,240,0,140,0,380,0,111.9360388,J
9.244.9.12506,9.244,9.12506,12,0,12,0,24,0,64.37,J
9.299.9.12506,9.299,9.12506,1,0,0,0,1,0,167.5504,J
9.13.9.12506,9.13,9.12506,453,0,90,0,543,0,64.37,J
9.299.9.13031,9.299,9.13031,7,0,0,0,7,0,6991.3984,J
9.299.9.5684,9.299,9.5684,2158,0,0,0,2158,0,72.6596,J
9.299.9.11992,9.299,9.11992,2,0,1,0,3,152,31.6302562,J
9.244.9.11992,9.244,9.11992,39,0,1,0,40,100,67.824,J
9.13.9.11992,9.13,9.11992,73,0,18,0,91,0,69.2042184,J
9.282.9.11992,9.282,9.11992,307,0,38,0,345,120,59.0127832,J
9.13.9.11866,9.13,9.11866,1241,0,36,0,1277,0,64.5694528,J
9.297.9.11866,9.297,9.11866,61,0,0,0,61,0,108.2986,J
9.13.9.4363,9.13,9.4363,6,0,0,0,6,0,3.14,J
9.282.9.4363,9.282,9.4363,0,2,1,0,1,1,580.7744,J
9.299.9.4363,9.299,9.4363,4,0,0,0,4,0,509.51995,J
9.278.9.13034,9.278,9.13034,0,2,0,0,0,0,113.04,J
9.299.9.13034,9.299,9.13034,19,0,0,0,19,0,112.9920836,J
9.13.9.13034,9.13,9.13034,0,6,5,0,5,40,113.04,J
9.278.9.5730,9.278,9.573,3166,0,0,0,3166,0,13.6546982,J
9.13.9.13558,9.13,9.13558,818,0,100,0,918,0,2.6376,J
9.282.9.13558,9.282,9.13558,706,0,76,0,782,0,3.2663222,J
9.299.9.13558,9.299,9.13558,946,0,0,0,946,0,2.64074,J
9.254.9.13558,9.254,9.13558,0,1,0,0,0,0,0,J
9.278.9.13558,9.278,9.13558,886,0,0,0,886,0,2.6376,J
9.283.9.13558,9.283,9.13558,16,0,0,0,16,0,3.049725,J
9.13.9.12695,9.13,9.12695,0,4,0,0,0,6,120.105,J
9.13.9.12488,9.13,9.12488,29,0,0,0,29,0,1863.904,J
9.278.9.12488,9.278,9.12488,49,0,0,0,49,0,1863.904,J
9.244.9.13632,9.244,9.13632,3,0,0,0,3,0,1761.54,J
9.244.9.14590,9.244,9.1459,225,0,0,0,225,0,139.4997438,J
9.13.9.14590,9.13,9.1459,0,0,40,0,40,0,193.3141,J
9.261.9.14590,9.261,9.1459,939,0,36,0,975,0,129.6860192,J
9.13.9.8346,9.13,9.8346,114,0,0,0,114,0,26.5908388,J
9.282.9.13035,9.282,9.13035,893,0,8,0,901,0,389.36,J
9.299.9.13035,9.299,9.13035,17,0,1,0,18,0,389.36,J
9.244.9.13035,9.244,9.13035,1,0,0,0,1,0,397.1472,J
9.299.9.11995,9.299,9.11995,15,0,0,0,15,0,3197.256864,J
9.13.9.8336,9.13,9.8336,128,0,7,0,135,0,15.8256,J
9.302.9.8336,9.302,9.8336,1,0,0,0,1,0,11.2412,J
9.278.9.8336,9.278,9.8336,103,0,50,0,153,0,23.3302,J
9.261.9.8336,9.261,9.8336,601,0,520,0,1121,0,17.9294,J
9.250.9.8336,9.25,9.8336,3,0,0,0,3,0,19.782,J
9.299.9.8336,9.299,9.8336,1438,0,7,0,1445,0,11.2412,J
9.299.9.6815,9.299,9.6815,185,0,0,0,185,0,26.9186234,J
9.244.9.6815,9.244,9.6815,405,0,0,0,405,0,52.281,J
9.282.9.6815,9.282,9.6815,6548,0,522,0,7070,0,49.10646,J
9.261.9.6815,9.261,9.6815,195,0,0,0,195,0,52.281,J
9.300.9.14533,9.3,9.14533,1,0,0,0,1,0,0,J
