guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.244.9.12718,9.244,9.12718,2,0,0,0,2,0,223.7878000,G
9.299.9.11223,9.299,9.11223,119,0,3,0,122,0,0.0000000,G
9.254.9.11223,9.254,9.11223,8,0,0,0,8,0,0.0000000,G
9.244.9.11223,9.244,9.11223,21,0,0,0,21,0,14.3542902,G
9.299.9.12814,9.299,9.12814,2,0,1,0,3,0,255.9832562,G
9.244.9.14372,9.244,9.14372,4,0,0,0,4,0,4132.2400000,G
9.266.9.14372,9.266,9.14372,2,0,0,0,2,0,3962.8370000,G
9.261.9.14372,9.261,9.14372,13,0,1,0,14,0,4132.2400000,G
9.282.9.13545,9.282,9.13545,19,0,19,0,38,24,6929.9800000,G
9.299.9.13545,9.299,9.13545,53,0,4,0,57,72,6107.8305030,G
9.278.9.13545,9.278,9.13545,14,0,1,0,15,0,6929.9800000,G
9.1.9.7329,9.1,9.7329,0,0,0,0,0,20,4197.3322000,G
9.244.9.3562,9.244,9.3562,0,0,0,0,0,5000,9.3258000,G
9.13.9.3965,9.13,9.3965,34,0,30,0,64,0,10.9900000,G
9.13.9.5732,9.13,9.5732,4,0,0,0,4,0,2395.8200000,G
9.299.9.3256,9.299,9.3256,0,93,177,0,177,200,3.7142432,G
9.13.9.3256,9.13,9.3256,3770,0,3500,0,7270,0,3.6101836,G
9.278.9.3256,9.278,9.3256,339,0,0,0,339,0,2.9830000,G
9.261.9.3256,9.261,9.3256,60,0,0,0,60,0,3.7052000,G
9.282.9.2080,9.282,9.2080,3,0,0,0,3,0,504.2316562,G
9.282.9.1861,9.282,9.1861,20,0,0,0,20,0,2540.1344000,G
9.299.9.1861,9.299,9.1861,17,0,0,0,17,0,1285.3590000,G
9.278.9.1861,9.278,9.1861,57,0,0,0,57,0,2589.0390836,G
9.278.9.13588,9.278,9.13588,43,0,75,0,118,0,18.8714000,G
9.299.9.1908,9.299,9.1908,9,0,2,0,11,0,3951.3760000,G
9.278.9.1908,9.278,9.1908,15,0,0,0,15,0,3960.2936000,G
9.261.9.1908,9.261,9.1908,4,0,0,0,4,0,4030.4098000,G
9.244.9.1908,9.244,9.1908,2,0,0,0,2,0,4030.4098000,G
9.290.9.13545,9.290,9.13545,0,3,1,0,1,0,6929.9800000,G
9.261.9.13545,9.261,9.13545,124,0,16,0,140,0,6929.9800000,G
9.244.9.13545,9.244,9.13545,114,0,26,0,140,0,6917.8237098,G
9.290.9.8904,9.290,9.8904,144,0,0,0,144,0,1.5072000,G
9.290.9.8958,9.290,9.8958,197,0,0,0,197,0,1.2874000,G
9.290.9.8894,9.290,9.8894,230,0,0,0,230,0,12.7798000,G
9.290.9.8966,9.290,9.8966,127,0,0,0,127,0,4.0506000,G
9.290.9.8934,9.290,9.8934,2209,0,0,0,2209,0,0.7850000,G
9.282.9.13048,9.282,9.13048,25,0,3,0,28,25,6480.9600000,G
9.299.9.13048,9.299,9.13048,0,4,1,0,1,6,6449.5600000,G
9.278.9.13048,9.278,9.13048,0,0,0,0,0,12,6449.5600000,G
9.290.9.13048,9.290,9.13048,0,0,1,0,1,0,6578.5512000,G
9.261.9.13048,9.261,9.13048,11,0,11,0,22,24,6485.0990852,G
9.244.9.13048,9.244,9.13048,2,0,2,0,4,0,6580.5294000,G
9.282.9.2140,9.282,9.2140,111,0,3,0,114,0,105.4880174,G
9.299.9.2140,9.299,9.2140,7,0,2,0,9,10,113.9820000,G
9.278.9.2140,9.278,9.2140,29,0,0,0,29,0,109.3142330,G
9.290.9.2140,9.290,9.2140,0,0,1,0,1,0,113.9820000,G
9.261.9.2140,9.261,9.2140,0,12,4,0,4,40,53.3800000,G
9.244.9.2140,9.244,9.2140,4,0,1,0,5,0,53.3800000,G
9.261.9.1540,9.261,9.1540,49,0,1,0,50,0,2631.3200000,G
9.299.9.1540,9.299,9.1540,18,0,3,0,21,0,1473.1624000,G
9.244.9.1540,9.244,9.1540,34,0,3,0,37,0,2631.3200000,G
9.13.9.1540,9.13,9.1540,0,0,0,0,0,10,2866.0978000,G
9.282.9.1540,9.282,9.1540,22,0,0,0,22,0,2921.5516130,G
9.282.9.1870,9.282,9.1870,437,0,1,0,438,0,1439.2136934,G
9.278.9.1870,9.278,9.1870,71,0,2,0,73,0,1271.6939712,G
9.244.9.2309,9.244,9.2309,9911,0,909,0,10820,0,0.6594000,G
9.13.9.2309,9.13,9.2309,22317,0,5316,0,27633,0,0.6594000,G
9.299.9.2309,9.299,9.2309,4507,0,948,0,5455,10000,0.6659626,G
9.261.9.2309,9.261,9.2309,18737,0,2150,0,20887,1000,0.6594000,G
9.250.9.2309,9.250,9.2309,10,0,0,0,10,0,0.6594000,G
9.7.9.2309,9.7,9.2309,200,0,0,0,200,0,0.6405600,G
9.282.9.2309,9.282,9.2309,4581,0,39000,0,43581,0,0.6540934,G
9.278.9.2309,9.278,9.2309,5891,0,8870,0,14761,10000,0.6594000,G
9.290.9.2309,9.290,9.2309,265,0,0,0,265,0,0.6594000,G
9.283.9.2309,9.283,9.2309,100,0,0,0,100,0,0.6217200,G
9.13.9.3274,9.13,9.3274,5489,0,312,0,5801,0,0.5938054,G
9.282.9.3274,9.282,9.3274,882,0,1325,0,2207,0,0.7998522,G
9.250.9.3274,9.250,9.3274,9,0,0,0,9,0,0.7222000,G
9.278.9.3274,9.278,9.3274,255,0,520,0,775,0,0.7850000,G
9.261.9.3274,9.261,9.3274,17393,0,1129,0,18522,0,0.1857310,G
9.252.9.3274,9.252,9.3274,4,0,0,0,4,0,0.7850000,G
9.13.9.3659,9.13,9.3659,15405,0,1610,0,17015,0,0.3660926,G
9.261.9.1870,9.261,9.1870,3,0,0,0,3,0,1464.4960000,G
9.281.9.1870,9.281,9.1870,1,0,0,0,1,0,3.1400000,G
9.300.9.1870,9.300,9.1870,1,0,0,0,1,0,0.0000000,G
9.299.9.1870,9.299,9.1870,116,0,3,0,119,0,1464.4960000,G
9.254.9.1870,9.254,9.1870,1,0,0,0,1,0,0.0000000,G
9.244.9.2955,9.244,9.2955,1,0,3,0,4,5,26.6900000,G
9.244.9.1870,9.244,9.1870,3,0,0,0,3,0,1464.4960000,G
9.13.9.1653,9.13,9.1653,3,0,0,0,3,0,1690.5760000,G
9.261.9.1900,9.261,9.1900,3,0,0,0,3,2,2194.6820562,G
9.281.9.1900,9.281,9.1900,1,0,0,0,1,0,3.1400000,G
9.299.9.1900,9.299,9.1900,104,0,5,0,109,0,1229.1844000,G
9.244.9.1900,9.244,9.1900,1,0,0,0,1,2,2458.3688000,G
9.13.9.1900,9.13,9.1900,13,0,0,0,13,0,2334.3388000,G
9.282.9.1900,9.282,9.1900,20,0,0,0,20,0,2458.3688000,G
9.278.9.2293,9.278,9.2293,0,0,3,0,3,0,147.5800000,G
9.261.9.2293,9.261,9.2293,1,0,0,0,1,0,147.3288000,G
9.299.9.2293,9.299,9.2293,29,0,0,0,29,0,144.4930660,G
9.13.9.1908,9.13,9.1908,5,0,0,0,5,0,3951.8156000,G
9.278.9.1911,9.278,9.1911,5,0,0,0,5,0,3316.4680000,G
9.299.9.1911,9.299,9.1911,10,0,0,0,10,0,3315.8400000,G
9.13.9.1911,9.13,9.1911,6,0,0,0,6,0,3316.1540000,G
9.278.9.1888,9.278,9.1888,27,0,0,0,27,0,2824.8730854,G
9.299.9.1888,9.299,9.1888,2,0,0,0,2,0,1404.2080000,G
9.261.9.3667,9.261,9.3667,2,0,0,0,2,0,6.4370000,G
9.244.9.3667,9.244,9.3667,454,0,33,0,487,0,6.4370000,G
9.291.9.3659,9.291,9.3659,1750,0,0,0,1750,0,0.4082000,G
9.278.9.3659,9.278,9.3659,876,0,100,0,976,0,0.3785898,G
9.261.9.3659,9.261,9.3659,227,0,6953,0,7180,7000,0.3768000,G
9.244.9.2293,9.244,9.2293,1,0,2,0,3,0,147.3288000,G
9.13.9.1863,9.13,9.1863,0,0,14,0,14,0,5273.8184000,G
9.282.9.1863,9.282,9.1863,14,0,0,0,14,10,5061.6800000,G
9.278.9.1863,9.278,9.1863,0,13,0,0,0,13,5227.0559500,G
9.261.9.1863,9.261,9.1863,2,0,0,0,2,0,5327.9520000,G
9.299.9.1863,9.299,9.1863,2,0,1,0,3,4,5061.6800000,G
9.282.9.2112,9.282,9.2112,10,0,0,0,10,0,251.2000000,G
9.261.9.1654,9.261,9.1654,3,0,0,0,3,0,3077.2000000,G
9.299.9.1654,9.299,9.1654,12,0,0,0,12,0,3077.2000000,G
9.244.9.3328,9.244,9.3328,100,0,0,0,100,0,0.4396000,G
9.13.9.3328,9.13,9.3328,1281,0,210,0,1491,0,0.4396000,G
9.278.9.3328,9.278,9.3328,2248,0,0,0,2248,0,0.4396000,G
9.261.9.3328,9.261,9.3328,300,0,0,0,300,0,0.4396000,G
9.244.9.1654,9.244,9.1654,2,0,0,0,2,0,3103.7330000,G
9.13.9.1654,9.13,9.1654,2,0,0,0,2,0,2982.6860000,G
9.282.9.1654,9.282,9.1654,2,0,0,0,2,0,3077.2000000,G
9.278.9.2146,9.278,9.2146,9,0,0,0,9,0,3.1400000,G
9.13.9.2146,9.13,9.2146,4,0,0,0,4,0,3.1400000,G
9.282.9.11268,9.282,9.11268,8,0,2,0,10,0,12925.1506000,G
9.278.9.11268,9.278,9.11268,4,0,7,0,11,0,12864.6456574,G
9.261.9.11268,9.261,9.11268,23,0,1,0,24,0,12783.0342000,G
9.299.9.11268,9.299,9.11268,16,0,3,0,19,0,12071.7151164,G
9.244.9.11268,9.244,9.11268,12,0,0,0,12,0,12763.3673438,G
9.261.9.2322,9.261,9.2322,6956,0,2418,0,9374,10000,0.2826000,G
9.250.9.2322,9.250,9.2322,50,0,0,0,50,0,0.2198000,G
9.299.9.2322,9.299,9.2322,1458,0,0,0,1458,0,0.3143768,G
9.254.9.2322,9.254,9.2322,8,0,0,0,8,0,0.0000000,G
9.244.9.2322,9.244,9.2322,1992,0,2016,0,4008,5000,0.2822232,G
9.13.9.2322,9.13,9.2322,2259,0,0,0,2259,0,0.2826000,G
9.278.9.12467,9.278,9.12467,340,0,0,0,340,0,33.3154000,G
9.290.9.11388,9.290,9.11388,2,0,0,0,2,0,2822.8600000,G
9.244.9.8327,9.244,9.8327,1,0,0,0,1,0,1683.9820000,G
9.244.9.12189,9.244,9.12189,3,0,0,0,3,0,2175.6118000,G
9.13.9.7065,9.13,9.7065,20,0,0,0,20,0,389.1292100,G
9.261.9.14096,9.261,9.14096,0,3,0,0,0,1,184.7890000,G
9.299.9.7708,9.299,9.7708,20,0,0,0,20,0,3960.0895000,G
9.13.9.7705,9.13,9.7705,2,0,0,0,2,0,3849.2004000,G
9.302.9.1538,9.302,9.1538,1,0,0,0,1,0,5942.5756000,G
9.244.9.6217,9.244,9.6217,1,0,0,0,1,0,5928.6654000,G
9.278.9.1391,9.278,9.1391,5,0,0,0,5,0,2900.4494000,G
9.299.9.1508,9.299,9.1508,29,0,0,0,29,0,2808.5416000,G
9.282.9.1550,9.282,9.1550,8,0,0,0,8,0,2534.3568000,G
9.13.9.2078,9.13,9.2078,0,4,1,0,1,10,468.9590000,G
9.282.9.1525,9.282,9.1525,2,0,1,0,3,0,3091.9894000,G
9.254.9.4967,9.254,9.4967,1,0,0,0,1,0,0.0000000,G
9.278.9.1518,9.278,9.1518,1,0,0,0,1,0,3240.2916000,G
9.299.9.14507,9.299,9.14507,11,0,5,0,16,24,4603.3499000,G
9.278.9.1521,9.278,9.1521,6,0,0,0,6,0,2621.2406000,G
9.282.9.1882,9.282,9.1882,6,0,0,0,6,0,5341.9250000,G
9.244.9.2153,9.244,9.2153,2,0,1,0,3,0,466.8970562,G
9.244.9.4523,9.244,9.4523,1,0,0,0,1,0,621.7200000,G
9.282.9.2118,9.282,9.2118,140,0,3,0,143,0,179.0803544,G
9.254.9.7709,9.254,9.7709,1,0,0,0,1,0,0.0000000,G
9.299.9.12664,9.299,9.12664,0,0,0,0,0,4,14505.1044000,G
9.278.9.9454,9.278,9.9454,1267,0,0,0,1267,0,3.2346710,G
9.261.9.9454,9.261,9.9454,426,0,0,0,426,100,3.4769848,G
9.244.9.9454,9.244,9.9454,595,0,0,0,595,0,3.4804388,G
9.299.9.3659,9.299,9.3659,19257,0,0,0,19257,0,0.1201050,G
9.13.9.13637,9.13,9.13637,3558,0,1468,0,5026,1000,0.5652000,G
9.282.9.13637,9.282,9.13637,49,0,72,0,121,800,0.5652000,G
9.278.9.13637,9.278,9.13637,3174,0,800,0,3974,0,0.5652000,G
9.245.9.4806,9.245,9.4806,13,0,0,0,13,0,10.6760000,G
9.13.9.4806,9.13,9.4806,204,0,0,0,204,0,6.9080000,G
9.278.9.4806,9.278,9.4806,570,0,0,0,570,0,7.9756000,G
9.261.9.4806,9.261,9.4806,99,0,100,0,199,0,10.3620000,G
9.244.9.5724,9.244,9.5724,0,0,40,500,40,0,2.2608000,G
9.13.9.5724,9.13,9.5724,8539,0,1070,0,9609,0,2.1980000,G
9.278.9.5724,9.278,9.5724,2443,0,5240,0,7683,0,2.0105106,G
9.250.9.4252,9.250,9.4252,10,0,0,0,10,0,13.8788000,G
9.244.9.4252,9.244,9.4252,0,400,0,0,0,400,13.9414744,G
9.13.9.4252,9.13,9.4252,1186,0,120,0,1306,0,13.9102000,G
9.261.9.12685,9.261,9.12685,113,0,0,0,113,0,34.3830000,G
9.244.9.12685,9.244,9.12685,76,0,250,0,326,0,37.1504390,G
9.13.9.12685,9.13,9.12685,465,0,0,0,465,0,35.8574498,G
9.278.9.7061,9.278,9.7061,7293,0,600,0,7893,0,3.8361380,G
9.266.9.7061,9.266,9.7061,2,0,0,0,2,0,4.0820000,G
9.283.9.7061,9.283,9.7061,9,0,0,0,9,0,3.7889438,G
9.261.9.7061,9.261,9.7061,90,0,0,0,90,0,4.0806184,G
9.250.9.13678,9.250,9.13678,14,0,0,0,14,0,160.1400000,G
9.282.9.13678,9.282,9.13678,3,0,0,0,3,0,329.7000000,G
9.283.9.13678,9.283,9.13678,1,0,0,0,1,0,329.7000000,G
9.300.9.13678,9.300,9.13678,16,0,0,0,16,0,0.0000000,G
9.278.9.4252,9.278,9.4252,440,0,0,0,440,0,14.4011076,G
9.283.9.4252,9.283,9.4252,2,0,0,0,2,0,14.6010000,G
9.261.9.9851,9.261,9.9851,0,0,16,0,16,0,1758.8082000,G
9.261.9.5378,9.261,9.5378,2,0,0,0,2,0,7867.5840000,G
9.299.9.5378,9.299,9.5378,6,0,0,0,6,0,7867.5840000,G
9.13.9.15098,9.13,9.15098,211,0,0,0,211,150,27.1610000,G
9.282.9.15098,9.282,9.15098,398,0,0,0,398,0,27.5756684,G
9.278.9.15098,9.278,9.15098,330,0,581,0,911,450,27.1610000,G
9.283.9.15098,9.283,9.15098,12,0,0,0,12,0,28.5844562,G
9.14.9.13388,9.14,9.13388,4,0,0,0,4,0,7.8735500,G
9.244.9.13388,9.244,9.13388,251,0,0,0,251,0,15.4987260,G
9.261.9.13388,9.261,9.13388,135,0,127,0,262,0,16.5940522,G
9.13.9.13388,9.13,9.13388,2518,0,162,0,2680,0,12.7342700,G
9.290.9.8893,9.290,9.8893,680,0,0,0,680,0,9.7340000,G
9.261.9.13703,9.261,9.13703,79,0,0,0,79,0,153.8600000,G
9.261.9.17007,9.261,9.17007,5,0,0,0,5,0,475.2076000,G
9.299.9.2753,9.299,9.2753,75691,0,8554,0,84245,0,0.7567714,G
9.254.9.2753,9.254,9.2753,27,0,4,0,31,0,0.0000000,G
9.278.9.2753,9.278,9.2753,13852,0,0,0,13852,0,0.7361416,G
9.290.9.2753,9.290,9.2753,3500,0,0,0,3500,0,0.7536000,G
9.283.9.2753,9.283,9.2753,4,0,0,0,4,0,0.6044500,G
9.252.9.7061,9.252,9.7061,20,0,0,0,20,0,4.0192000,G
9.250.9.7061,9.250,9.7061,40,0,0,0,40,0,2.7946000,G
9.254.9.7061,9.254,9.7061,2,0,0,0,2,0,0.0000000,G
9.244.9.7061,9.244,9.7061,14,0,0,0,14,0,4.0192000,G
9.13.9.7061,9.13,9.7061,2972,0,1964,0,4936,0,3.7994000,G
9.244.9.4768,9.244,9.4768,41,0,0,0,41,0,24.1833694,G
9.7.9.4768,9.7,9.4768,0,0,0,0,0,0,200.8030000,G
9.261.9.3321,9.261,9.3321,0,24,30,0,30,50,8.1326000,G
9.244.9.4829,9.244,9.4829,25,0,33,0,58,0,33.3094340,G
9.7.9.4829,9.7,9.4829,0,0,0,0,0,0,276.6340000,G
9.278.9.2286,9.278,9.2286,279229,0,0,0,279229,0,0.6645496,G
9.261.9.2286,9.261,9.2286,9895,0,1930,0,11825,0,0.6612526,G
9.299.9.2286,9.299,9.2286,13732,0,0,0,13732,7000,0.6606560,G
9.244.9.2286,9.244,9.2286,2100,0,0,0,2100,0,0.6707040,G
9.299.9.3340,9.299,9.3340,0,31,113,0,113,300,9.8823964,G
9.254.9.3340,9.254,9.3340,1,0,1,0,2,0,0.0000000,G
9.261.9.3340,9.261,9.3340,0,71,49,0,49,0,9.8282000,G
9.244.9.3340,9.244,9.3340,830,0,0,0,830,0,9.8282000,G
9.13.9.3340,9.13,9.3340,3311,0,720,0,4031,0,9.8282000,G
9.7.9.3340,9.7,9.3340,9,0,0,0,9,0,9.7200584,G
9.282.9.3340,9.282,9.3340,1529,0,150,0,1679,0,9.5416750,G
9.278.9.13557,9.278,9.13557,880,0,0,0,880,0,3.8308000,G
9.283.9.13557,9.283,9.13557,16,0,0,0,16,0,4.3587282,G
9.300.9.13557,9.300,9.13557,1,0,0,0,1,0,0.0000000,G
9.299.9.13557,9.299,9.13557,863,0,0,0,863,0,3.7729612,G
9.254.9.13557,9.254,9.13557,0,1,0,0,0,0,0.0000000,G
9.13.9.13557,9.13,9.13557,774,0,100,0,874,0,3.8361066,G
9.13.9.12013,9.13,9.12013,14207,0,0,0,14207,0,0.3889518,G
9.244.9.2464,9.244,9.2464,40,0,0,0,40,0,22.4510000,G
9.244.9.14758,9.244,9.14758,13,0,0,0,13,0,736.0860534,G
9.278.9.12463,9.278,9.12463,257,0,0,0,257,0,61.1986000,G
9.261.9.6779,9.261,9.6779,8,0,0,0,8,0,72.2200000,G
9.244.9.11400,9.244,9.11400,2,0,0,0,2,0,2176.0200000,G
9.261.9.16701,9.261,9.16701,0,0,0,0,0,10,0.0000000,G
9.261.9.16700,9.261,9.16700,2,0,0,0,2,0,279.4600000,G
9.278.9.8252,9.278,9.8252,1,0,0,0,1,0,3.1400000,G
9.244.9.14509,9.244,9.14509,1,0,0,0,1,0,4114.6246000,G
9.299.9.10861,9.299,9.10861,4,0,0,0,4,0,4302.9932000,G
9.299.9.4801,9.299,9.4801,0,1,1,0,1,0,3619.5094000,G
9.278.9.1531,9.278,9.1531,10,0,0,0,10,0,6526.5842000,G
9.299.9.1395,9.299,9.1395,0,2,0,0,0,6,0.0000000,G
9.13.9.10860,9.13,9.10860,3,0,0,0,3,0,4216.8316000,G
9.13.9.1928,9.13,9.1928,12,0,0,0,12,0,504.2840000,G
9.261.9.2753,9.261,9.2753,194269,0,108000,0,302269,112000,0.7536000,G
9.244.9.2753,9.244,9.2753,193660,0,47090,0,240750,56000,0.7536000,G
9.13.9.2753,9.13,9.2753,16226,0,2926,0,19152,0,0.7536000,G
9.7.9.2753,9.7,9.2753,3000,0,0,0,3000,0,0.5338000,G
9.244.9.3321,9.244,9.3321,139,0,250,0,389,0,8.1326000,G
9.13.9.3321,9.13,9.3321,23,0,0,0,23,0,8.1326000,G
9.244.9.13727,9.244,9.13727,0,20,0,0,0,30,37.3974000,G
9.261.9.16694,9.261,9.16694,0,0,0,0,0,4,0.0000000,G
9.261.9.16692,9.261,9.16692,0,0,0,0,0,10,1943.6600000,G
9.261.9.16697,9.261,9.16697,0,0,0,0,0,6,0.0000000,G
9.250.9.12207,9.250,9.12207,2,0,0,0,2,0,117.2790000,G
9.261.9.14203,9.261,9.14203,11,0,0,0,11,0,66.5680000,G
9.13.9.12360,9.13,9.12360,0,7,0,0,0,30,602.8800000,G
9.13.9.1392,9.13,9.1392,1,0,1,0,2,0,4404.8862000,G
9.13.9.1958,9.13,9.1958,5,0,0,0,5,0,784.0580000,G
9.299.9.4525,9.299,9.4525,12,0,0,0,12,0,297.1696000,G
9.299.9.1532,9.299,9.1532,0,0,0,0,0,6,0.0000000,G
9.282.9.7093,9.282,9.7093,0,0,0,0,0,11,469.7440000,G
9.13.9.2464,9.13,9.2464,1,0,0,0,1,0,22.8592000,G
9.7.9.2464,9.7,9.2464,10,0,0,0,10,0,18.8776800,G
9.282.9.2464,9.282,9.2464,1395,0,212,0,1607,0,22.4510000,G
9.278.9.1866,9.278,9.1866,5,0,0,0,5,0,1434.6346000,G
9.282.9.4766,9.282,9.4766,1,0,0,0,1,0,1042.7312000,G
9.283.9.2464,9.283,9.2464,2,0,0,0,2,0,22.8749000,G
9.299.9.4533,9.299,9.4533,21,0,1,0,22,0,785.3925000,G
9.244.9.4533,9.244,9.4533,13,0,0,0,13,0,1052.4024000,G
9.244.9.4251,9.244,9.4251,3950,0,0,0,3950,0,10.2050000,G
9.13.9.4251,9.13,9.4251,1211,0,0,0,1211,0,10.2728868,G
9.278.9.7137,9.278,9.7137,1,0,0,0,1,0,3.1400000,G
9.281.9.5481,9.281,9.5481,1,0,0,0,1,0,3.1400000,G
9.299.9.5444,9.299,9.5444,154,0,22,0,176,100,133.4309088,G
9.290.9.8980,9.290,9.8980,194,0,0,0,194,0,27.9146000,G
9.13.9.12356,9.13,9.12356,8,0,1,0,9,0,1196.2702292,G
9.244.9.12570,9.244,9.12570,17,0,0,0,17,0,938.8600000,G
9.7.9.13351,9.7,9.13351,2,0,0,0,2,0,0.0000000,G
9.281.9.12361,9.281,9.12361,1,0,0,0,1,0,3.1400000,G
9.13.9.12757,9.13,9.12757,0,8,2,0,2,30,378.5270000,G
9.261.9.14763,9.261,9.14763,1,0,0,0,1,0,1458.9382000,G
9.290.9.12636,9.290,9.12636,9,0,0,0,9,0,928.0235146,G
9.280.9.5727,9.280,9.5727,1,0,0,0,1,0,2898.2200000,G
9.13.9.9561,9.13,9.9561,8,0,0,0,8,0,61.7638000,G
9.282.9.5710,9.282,9.5710,55,0,15,0,70,0,1274.5421396,G
9.244.9.11762,9.244,9.11762,6,0,0,0,6,0,832.7280000,G
9.244.9.5478,9.244,9.5478,39,0,0,0,39,0,5.4636000,G
9.281.9.5073,9.281,9.5073,1,0,0,0,1,0,3.1400000,G
9.244.9.12530,9.244,9.12530,4,0,0,0,4,2,989.6652000,G
9.278.9.13377,9.278,9.13377,1041,0,465,0,1506,320,73.5947862,G
9.261.9.12892,9.261,9.12892,4,0,8,0,12,88,73.9784000,G
9.13.9.14343,9.13,9.14343,68,0,2,0,70,0,847.1720000,G
9.261.9.9400,9.261,9.9400,4,0,0,0,4,0,690.6744000,G
9.244.9.8975,9.244,9.8975,2,0,5,0,7,10,1868.3000000,G
9.261.9.14457,9.261,9.14457,0,0,0,0,0,4,9106.0000000,G
9.244.9.9055,9.244,9.9055,1,0,0,0,1,0,3611.0000000,G
9.244.9.8808,9.244,9.8808,0,1,3,0,3,2,3673.8000000,G
9.299.9.11327,9.299,9.11327,2,0,0,0,2,0,4025.2288000,G
9.13.9.11327,9.13,9.11327,15,0,0,0,15,0,2042.2560000,G
9.282.9.11327,9.282,9.11327,15,0,0,0,15,0,4012.5013438,G
9.13.9.6802,9.13,9.6802,594,0,0,0,594,0,7.2220000,G
9.291.9.6802,9.291,9.6802,866,0,0,0,866,0,7.2220000,G
9.299.9.13372,9.299,9.13372,0,19,0,0,0,40,111.3444000,G
9.1.9.12964,9.1,9.12964,0,0,0,0,0,26,5006.0392000,G
9.261.9.12225,9.261,9.12225,89,0,0,0,89,0,108.6101194,G
9.290.9.8831,9.290,9.8831,32,0,0,0,32,0,178.6346000,G
9.284.9.11351,9.284,9.11351,1,0,0,0,1,0,342.1344000,G
9.299.9.12926,9.299,9.12926,2442,0,33,0,2475,0,160.9250000,G
9.250.9.11495,9.250,9.11495,2,0,0,0,2,0,296.3218000,G
9.13.9.11921,9.13,9.11921,2,0,0,0,2,0,172.5430000,G
9.261.9.11965,9.261,9.11965,0,2,1,0,1,6,274.5930000,G
9.261.9.12001,9.261,9.12001,0,0,1,0,1,18,374.4450000,G
9.244.9.14070,9.244,9.14070,13,0,0,0,13,0,176.4052000,G
9.261.9.11967,9.261,9.11967,0,6,0,0,0,13,301.2202000,G
9.13.9.10876,9.13,9.10876,0,6,6,0,6,36,904.9166000,G
9.278.9.10874,9.278,9.10874,0,2,4,0,4,0,1163.9352000,G
9.13.9.1953,9.13,9.1953,969,0,0,0,969,0,2.3095014,G
9.244.9.11955,9.244,9.11955,1,0,0,0,1,0,2446.0600000,G
9.244.9.11956,9.244,9.11956,2,0,0,0,2,0,2980.6764000,G
9.261.9.3293,9.261,9.3293,90,0,0,0,90,0,44.5220600,G
9.13.9.11823,9.13,9.11823,1,0,0,0,1,0,29.5474000,G
9.261.9.8833,9.261,9.8833,17,0,8,0,25,0,148.3172720,G
9.299.9.8463,9.299,9.8463,0,0,0,0,0,48,783.2102000,G
9.266.9.11209,9.266,9.11209,5,0,0,0,5,0,2854.7310000,G
9.244.9.8455,9.244,9.8455,4,0,0,0,4,0,784.3720000,G
9.261.9.11951,9.261,9.11951,34,0,0,0,34,0,282.4116000,G
9.244.9.10593,9.244,9.10593,1,0,0,0,1,0,952.2364000,G
9.261.9.12748,9.261,9.12748,1,0,0,0,1,0,1818.1856000,G
9.250.9.9058,9.250,9.9058,1,0,0,0,1,0,1039.3400000,G
9.261.9.9155,9.261,9.9155,1,0,0,0,1,0,936.0968000,G
9.13.9.2311,9.13,9.2311,103,0,391,0,494,0,0.8792000,G
9.282.9.2311,9.282,9.2311,138,0,2200,0,2338,600,0.8611764,G
9.278.9.2311,9.278,9.2311,788,0,18,0,806,0,0.8911320,G
9.261.9.2311,9.261,9.2311,0,179,91,0,91,280,0.9350920,G
9.282.9.1913,9.282,9.1913,10,0,0,0,10,0,5262.0999200,G
9.278.9.12211,9.278,9.12211,0,0,2,0,2,0,105.3470000,G
9.261.9.12226,9.261,9.12226,17,0,0,0,17,0,148.9302000,G
9.244.9.12364,9.244,9.12364,1,0,0,0,1,0,421.0740000,G
9.7.9.13350,9.7,9.13350,2,0,0,0,2,0,0.0000000,G
9.13.9.12355,9.13,9.12355,3,0,0,0,3,0,1099.0000000,G
9.244.9.14733,9.244,9.14733,85,0,0,0,85,0,938.8600000,G
9.278.9.12357,9.278,9.12357,755,0,8,0,763,0,5966.0000000,G
9.13.9.12752,9.13,9.12752,50,0,2,0,52,0,303.7322000,G
9.261.9.13681,9.261,9.13681,10,0,0,0,10,0,6938.4580000,G
9.282.9.5926,9.282,9.5926,1,0,0,0,1,0,283.2908000,G
9.281.9.12425,9.281,9.12425,1,0,0,0,1,0,0.0000000,G
9.244.9.10160,9.244,9.10160,4,0,0,0,4,0,192.4820000,G
9.261.9.9582,9.261,9.9582,353,0,0,0,353,150,4.3239370,G
9.244.9.9582,9.244,9.9582,567,0,0,0,567,0,4.3413326,G
9.278.9.9582,9.278,9.9582,1474,0,0,0,1474,0,3.9883024,G
9.7.9.3152,9.7,9.3152,10,0,0,0,10,0,7.2534000,G
9.282.9.3152,9.282,9.3152,155120,0,2890,0,158010,0,9.7748200,G
9.278.9.3152,9.278,9.3152,1676,0,0,0,1676,0,9.8173356,G
9.283.9.3152,9.283,9.3152,2,0,0,0,2,0,9.7811000,G
9.261.9.3152,9.261,9.3152,3914,0,2118,0,6032,0,9.8596000,G
9.300.9.3152,9.300,9.3152,32,0,0,0,32,0,0.0000000,G
