guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.1212982.6,9.1212982,9.6952,9.244,PO-F-2022-0046,9.244.9.6952,Fully Billed,2022-01-12,2022-01-20,2022-01-20,2022-01-24,G,1512.00,0.00,1512.00,26080.5888,51.7472000,NULL,1,G
9.1213101.14,9.1213101,9.4354,9.244,PO-F-2022-0047,9.244.9.4354,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,A,150.00,0.00,150.00,830.5300,16.6106000,NULL,1,G
9.1213101.20,9.1213101,9.6213,9.244,PO-F-2022-0047,9.244.9.6213,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,450.00,0.00,450.00,2161.8900,14.4126000,NULL,1,G
9.1213101.18,9.1213101,9.5735,9.244,PO-F-2022-0047,9.244.9.5735,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,600.00,0.00,600.00,5959.7200,29.7986000,NULL,1,G
9.1218727.2,9.1218727,9.5539,9.244,PO-F-2022-0090,9.244.9.5539,Fully Billed,2022-01-13,2022-01-21,2022-01-20,2022-01-21,A,42.00,0.00,42.00,149465.7584,10676.1256000,NULL,1,G
9.1213101.19,9.1213101,9.5730,9.244,PO-F-2022-0047,9.244.9.5730,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,900.00,0.00,900.00,3344.1000,11.1470000,NULL,1,G
9.1213101.4,9.1213101,9.3345,9.244,PO-F-2022-0047,9.244.9.3345,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,X,12000.00,0.00,12000.00,23864.0000,5.9660000,NULL,1,G
9.1213101.17,9.1213101,9.7067,9.244,PO-F-2022-0047,9.244.9.7067,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,X,6000.00,0.00,6000.00,5903.2000,2.9516000,NULL,1,G
9.1213101.16,9.1213101,9.6830,9.244,PO-F-2022-0047,9.244.9.6830,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,R,3000.00,0.00,3000.00,2731.8000,2.7318000,NULL,1,G
9.1213101.2,9.1213101,9.4251,9.244,PO-F-2022-0047,9.244.9.4251,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,5338.0000,10.6760000,NULL,1,G
9.1218727.1,9.1218727,9.9399,9.244,PO-F-2022-0090,9.244.9.9399,Fully Billed,2022-01-13,2022-01-21,2022-01-20,2022-01-21,A,42.00,0.00,42.00,66986.2480,4784.7320000,NULL,1,G
9.1213101.21,9.1213101,9.6656,9.244,PO-F-2022-0047,9.244.9.6656,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,630.00,0.00,630.00,4925.7180,23.4558000,NULL,1,G
9.1213101.15,9.1213101,9.4495,9.244,PO-F-2022-0047,9.244.9.4495,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,A,60.00,0.00,60.00,197.1920,9.8596000,NULL,1,G
9.1213101.7,9.1213101,9.3454,9.244,PO-F-2022-0047,9.244.9.3454,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,750.00,0.00,750.00,1436.5500,5.7462000,NULL,1,G
9.1218727.3,9.1218727,9.8823,9.244,PO-F-2022-0090,9.244.9.8823,Fully Billed,2022-01-13,2022-01-21,2022-01-20,2022-01-21,A,42.00,0.00,42.00,39688.8464,2834.9176000,NULL,1,G
9.1213101.9,9.1213101,9.5867,9.244,PO-F-2022-0047,9.244.9.5867,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1200.00,0.00,1200.00,87.9200,0.2198000,NULL,1,G
9.1213101.5,9.1213101,9.3562,9.244,PO-F-2022-0047,9.244.9.3562,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,X,6000.00,0.00,6000.00,14130.0000,7.0650000,NULL,1,G
9.1213101.8,9.1213101,9.2266,9.244,PO-F-2022-0047,9.244.9.2266,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,1962.5000,3.9250000,NULL,1,G
9.1213101.12,9.1213101,9.4489,9.244,PO-F-2022-0047,9.244.9.4489,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,314.0000,0.6280000,NULL,1,G
9.1213101.1,9.1213101,9.4467,9.244,PO-F-2022-0047,9.244.9.4467,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,4537.3000,9.0746000,NULL,1,G
9.1213101.13,9.1213101,9.4252,9.244,PO-F-2022-0047,9.244.9.4252,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,6939.4000,13.8788000,NULL,1,G
9.1213101.10,9.1213101,9.4355,9.244,PO-F-2022-0047,9.244.9.4355,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1200.00,0.00,1200.00,2386.4000,5.9660000,NULL,1,G
9.1213101.11,9.1213101,9.3953,9.244,PO-F-2022-0047,9.244.9.3953,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,1500.00,0.00,1500.00,2464.9000,4.9298000,NULL,1,G
9.1213101.6,9.1213101,9.3687,9.244,PO-F-2022-0047,9.244.9.3687,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,R,30000.00,0.00,30000.00,48984.0000,4.8984000,NULL,1,G
9.1213101.3,9.1213101,9.3293,9.244,PO-F-2022-0047,9.244.9.3293,Fully Billed,2022-01-12,2022-01-21,2022-01-21,2022-01-21,G,900.00,0.00,900.00,10889.5200,36.2984000,NULL,1,G
9.1199291.1,9.1199291,9.5073,9.244,PO-F-2022-0029,9.244.9.5073,Fully Billed,2022-01-10,2022-01-21,2022-01-21,2022-01-21,A,90.00,0.00,90.00,21916.5720,730.5524000,NULL,1,G
9.1032531.1,9.1032531,9.7710,9.244,PO-F-2021-0834,9.244.9.7710,Fully Billed,2021-11-18,2022-01-26,2022-01-26,2022-01-26,R,300.00,0.00,300.00,35325.0000,353.2500000,NULL,0,G
9.1089423.1,9.1089423,9.11976,9.244,PO-F-2021-0914,9.244.9.11976,Fully Billed,2021-12-01,2022-01-27,2022-01-27,2022-01-27,G,2688.00,0.00,2688.00,384034.5600,428.6100000,NULL,0,G
9.1239044.1,9.1239044,9.4483,9.244,PO-F-2022-0120,9.244.9.4483,Fully Billed,2022-01-19,2022-01-28,2022-01-28,2022-02-03,A,15.00,0.00,15.00,13564.8000,2712.9600000,NULL,1,G
9.1090763.1,9.1090763,9.11209,NULL,PO-F-2021-0929,NULL,Fully Billed,2021-12-01,2022-01-28,2022-01-28,2021-12-17,A,3.00,0.00,3.00,2731.8000,2731.8000000,NULL,0,G
9.1254044.1,9.1254044,9.5073,9.244,PO-F-2022-0173,9.244.9.5073,Fully Billed,2022-01-24,2022-01-28,2022-01-28,2022-01-31,R,300.00,0.00,300.00,71566.8800,715.6688000,NULL,0,G
9.831113.2,9.831113,9.7286,NULL,PO-F-2021-0605,NULL,Fully Billed,2021-09-28,2022-01-28,2022-01-28,2021-12-13,G,1080.00,0.00,1080.00,1547698.4640,4299.1624000,NULL,0,G
9.831113.3,9.831113,9.7286,NULL,PO-F-2021-0605,NULL,Fully Billed,2021-09-28,2022-01-28,2022-01-28,2021-12-13,G,1080.00,0.00,1080.00,1547698.4640,4299.1624000,NULL,0,G
9.831113.4,9.831113,9.7297,NULL,PO-F-2021-0605,NULL,Fully Billed,2021-09-28,2022-01-28,2022-01-28,2021-12-13,G,2160.00,0.00,2160.00,1394506.6560,1936.8148000,NULL,0,G
9.343798.34,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-15,2021-09-16,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.1217445.2,9.1217445,9.8551,9.244,PO-F-2022-0049,9.244.9.8551,Fully Billed,2022-01-13,2022-01-31,2022-01-31,2022-02-01,A,30.00,0.00,30.00,4678.6000,467.8600000,NULL,0,G
9.1207037.1,9.1207037,9.879,NULL,PO-F-2022-0041,NULL,Fully Billed,2022-01-11,2022-01-31,2022-01-31,2022-01-21,A,3.00,0.00,3.00,1350.2000,1350.2000000,NULL,0,G
9.1217445.1,9.1217445,9.8329,9.244,PO-F-2022-0049,9.244.9.8329,Fully Billed,2022-01-13,2022-01-31,2022-01-31,2022-02-01,A,45.00,0.00,45.00,11304.0000,753.6000000,NULL,0,G
9.343798.73,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2022-01-31,2022-01-31,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.1226177.2,9.1226177,9.7347,NULL,PO-F-2022-0110,NULL,Fully Billed,2022-01-17,2022-01-31,2022-01-31,2022-01-31,A,21.00,0.00,21.00,30390.8982,4341.5524000,NULL,0,G
9.298645.25,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2022-01-31,2022-01-31,G,900.00,0.00,900.00,95377.5000,317.9250000,NULL,0,G
9.343055.21,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-19,2021-07-20,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.95,9.343055,9.11384,9.244,PO-F-2021-0117,9.244.9.11384,Fully Billed,2021-04-16,2022-01-31,2022-01-31,2022-01-31,G,630.00,0.00,630.00,56873.2500,270.8250000,NULL,0,G
9.343798.11,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-14,2021-09-16,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.298645.31,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-11,2021-10-12,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343798.25,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-08,2021-11-08,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.40,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-15,2021-09-16,G,360.00,0.00,360.00,32065.6800,267.2140000,NULL,0,G
9.343798.35,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-14,2021-09-16,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.9,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-19,2021-07-20,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.20,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-04,2021-11-04,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.44,9.343055,9.11384,9.244,PO-F-2021-0117,9.244.9.11384,Fully Billed,2021-04-16,2022-01-31,2021-12-10,2021-12-10,G,2340.00,0.00,2340.00,211243.5000,270.8250000,NULL,0,G
9.343798.14,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-24,2021-09-24,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.37,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-20,2021-09-20,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.26,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-08,2021-11-08,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.19,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-04,2021-11-05,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.21,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-05,2021-11-08,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.49,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-15,2021-09-16,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.36,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-14,2021-09-14,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.10,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.55,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-23,2021-09-24,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.24,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-08,2021-11-08,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.52,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-22,2021-09-22,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.23,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.47,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-22,2021-09-22,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.54,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-23,2021-09-23,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.12,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.42,9.343055,9.11384,9.244,PO-F-2021-0117,9.244.9.11384,Fully Billed,2021-04-16,2022-01-31,2021-11-24,2021-11-24,A,180.00,0.00,180.00,16249.5000,270.8250000,NULL,0,G
9.343798.23,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-08,2021-11-08,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.8,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-15,2021-09-16,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.298645.20,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-05,2021-10-04,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343798.45,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-22,2021-09-22,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.15,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-24,2021-09-24,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.298645.29,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-08,2021-10-08,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343798.78,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-05,2021-11-05,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.57,9.343055,9.11384,9.244,PO-F-2021-0117,9.244.9.11384,Fully Billed,2021-04-16,2022-01-31,2021-11-24,2021-11-24,G,2340.00,0.00,2340.00,211243.5000,270.8250000,NULL,0,G
9.343798.29,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-12-10,2021-12-10,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.20,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-19,2021-07-19,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.12,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-14,2021-09-14,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.51,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-20,2021-09-20,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.26,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-22,2021-07-22,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.298645.28,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-06,2021-10-06,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343055.11,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.1,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-19,2021-07-19,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.28,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-15,2021-11-15,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.50,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-20,2021-09-20,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.53,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-22,2021-09-22,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.298645.30,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-11,2021-10-11,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343798.79,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-05,2021-11-05,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.298645.27,9.298645,9.11522,9.244,PO-F-2021-0100,9.244.9.11522,Fully Billed,2021-04-02,2022-01-31,2021-10-05,2021-10-05,G,1980.00,0.00,1980.00,209830.5000,317.9250000,NULL,0,G
9.343798.13,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-15,2021-09-16,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.66,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-23,2021-09-24,G,360.00,0.00,360.00,32065.6800,267.2140000,NULL,0,G
9.343055.25,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-22,2021-07-22,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.22,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-05,2021-11-05,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.90,9.343055,9.11384,9.244,PO-F-2021-0117,9.244.9.11384,Fully Billed,2021-04-16,2022-01-31,2021-11-29,2021-11-29,G,2340.00,0.00,2340.00,211243.5000,270.8250000,NULL,0,G
9.343055.22,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.16,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-02,2021-11-02,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343055.41,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-13,2021-09-16,G,540.00,0.00,540.00,48098.5200,267.2140000,NULL,0,G
9.343055.24,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.55,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-02,2021-11-02,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.343798.43,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-09-20,2021-09-20,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343055.13,9.343055,9.11381,9.244,PO-F-2021-0117,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-07-21,2021-07-21,A,180.00,0.00,180.00,16032.8400,267.2140000,NULL,0,G
9.343798.27,9.343798,9.11381,9.244,PO-F-2021-0120,9.244.9.11381,Fully Billed,2021-04-16,2022-01-31,2021-11-15,2021-11-15,G,2340.00,0.00,2340.00,208426.9200,267.2140000,NULL,0,G
9.1226177.1,9.1226177,9.7347,NULL,PO-F-2022-0110,NULL,Fully Billed,2022-01-17,2022-01-31,2022-01-17,2022-01-14,A,18.00,0.00,18.00,26049.3458,4341.5524000,NULL,0,G
9.1158594.1,9.1158594,9.8262,9.244,PO-F-2021-1012,9.244.9.8262,Fully Billed,2021-12-17,2022-02-01,2022-02-01,2022-02-01,A,45.00,0.00,45.00,3438.3000,229.2200000,NULL,0,G
9.1158594.2,9.1158594,9.8453,9.244,PO-F-2021-1012,9.244.9.8453,Fully Billed,2021-12-17,2022-02-01,2022-02-01,2022-02-01,A,30.00,0.00,30.00,2386.4000,238.6400000,NULL,0,G
9.1234402.3,9.1234402,9.6968,9.244,PO-F-2022-0115,9.244.9.6968,Fully Billed,2022-01-18,2022-02-02,2022-02-02,2022-01-28,A,15.00,0.00,15.00,6515.5000,1303.1000000,NULL,0,G
9.1089662.2,9.1089662,9.3970,NULL,PO-F-2021-0921,NULL,Fully Billed,2021-12-01,2022-02-02,2022-02-02,2022-02-02,G,1200.00,0.00,1200.00,879.2000,2.1980000,NULL,1,G
9.1234402.2,9.1234402,9.4997,9.244,PO-F-2022-0115,9.244.9.4997,Fully Billed,2022-01-18,2022-02-02,2022-03-28,2022-03-28,A,15.00,0.00,15.00,45639.9000,9127.9800000,NULL,0,G
9.1089662.1,9.1089662,9.6656,NULL,PO-F-2021-0921,NULL,Fully Billed,2021-12-01,2022-02-02,2022-02-02,2022-02-02,G,630.00,0.00,630.00,4925.7180,23.4558000,NULL,1,G
9.1234402.1,9.1234402,9.1957,9.244,PO-F-2022-0115,9.244.9.1957,Fully Billed,2022-01-18,2022-02-02,2022-02-02,2022-01-28,A,9.00,0.00,9.00,1544.8800,514.9600000,NULL,0,G
9.1089662.3,9.1089662,9.4355,NULL,PO-F-2021-0921,NULL,Fully Billed,2021-12-01,2022-02-02,2022-02-02,2022-02-02,G,600.00,0.00,600.00,1193.2000,5.9660000,NULL,1,G
9.1234402.4,9.1234402,9.1522,9.244,PO-F-2022-0115,9.244.9.1522,Fully Billed,2022-01-18,2022-02-02,2022-02-02,2022-01-28,A,18.00,0.00,18.00,58177.9200,9696.3200000,NULL,0,G
9.1255916.5,9.1255916,9.11534,9.244,PO-F-2022-0174,9.244.9.11534,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,A,90.00,0.00,90.00,755.4840,25.1828000,NULL,1,G
9.1255916.4,9.1255916,9.11533,9.244,PO-F-2022-0174,9.244.9.11533,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,A,90.00,0.00,90.00,658.4580,21.9486000,NULL,1,G
9.1273781.1,9.1273781,9.12150,9.244,PO-F-2022-0284,9.244.9.12150,Rejected by Supervisor,2022-01-27,2022-02-03,2022-02-03,2022-02-03,R,0.00,0.00,0.00,0.0000,370.7084000,NULL,1,G
9.1255916.1,9.1255916,9.10831,9.244,PO-F-2022-0174,9.244.9.10831,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,G,972.00,0.00,972.00,107931.7224,333.1226000,NULL,1,G
9.1255916.7,9.1255916,9.8472,9.244,PO-F-2022-0174,9.244.9.8472,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,A,90.00,0.00,90.00,31534.3920,1051.1464000,NULL,1,G
9.1255916.6,9.1255916,9.6195,9.244,PO-F-2022-0174,9.244.9.6195,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,G,600.00,0.00,600.00,26300.6400,131.5032000,NULL,1,G
9.1273779.1,9.1273779,9.12150,9.244,PO-F-2022-0283,9.244.9.12150,Fully Billed,2022-01-27,2022-02-03,2022-02-03,2022-02-04,G,2418.00,0.00,2418.00,298790.9704,370.7084000,NULL,1,G
9.1255916.8,9.1255916,9.7088,9.244,PO-F-2022-0174,9.244.9.7088,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,G,900.00,0.00,900.00,88199.4600,293.9982000,NULL,1,G
9.740576.1,9.740576,9.3957,9.244,PO-F-2021-0483,9.244.9.3957,Fully Billed,2021-09-01,2022-02-03,2022-02-03,2022-02-02,X,15000.00,0.00,15000.00,18840.0000,3.7680000,NULL,0,G
9.1255916.3,9.1255916,9.1870,9.244,PO-F-2022-0174,9.244.9.1870,Fully Billed,2022-01-24,2022-02-03,2022-02-03,2022-02-02,A,15.00,0.00,15.00,6716.1460,1343.2292000,NULL,1,G
9.1277354.3,9.1277354,9.3151,9.244,PO-F-2022-0290,9.244.9.3151,Fully Billed,2022-01-28,2022-02-04,2022-02-04,2022-02-03,R,32400.00,0.00,32400.00,32894.6400,3.0458000,NULL,1,G
9.1277354.1,9.1277354,9.7088,9.244,PO-F-2022-0290,9.244.9.7088,Fully Billed,2022-01-28,2022-02-04,2022-02-04,2022-02-03,G,2160.00,0.00,2160.00,212492.5920,295.1286000,NULL,1,G
